processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
UPDATE,building,{'building': 'ave'},{},,a877b1a0-b4cb-4ef5-9de0-9f290a2495d3,"update building 456 Oak Ave, set floors=10",UPDATE,building,{'floors': '10'},{'address': '456 Oak Ave'},2,SYNTHETIC
ADD,device,"{'type': 'Smart Speaker', 'brand': 'Google'}",{},,6a119b2d-a898-411a-8c78-feced176c327,"add device with type=Smart Speaker, brand=Google",ADD,device,"{'type': 'Smart Speaker', 'brand': 'Google'}",{},2,SYNTHETIC
READ,device,{'devices': 'google'},{},,c9ad044e-2cf7-444f-a6f3-05160e9b5c53,show Google devices,READ,device,{},{'brand': 'Google'},1,SYNTHETIC
DELETE,device,{'smart_speaker': 'e Smart Speaker'},{},,82f7d8e6-cecb-4d22-875a-05e26f0f3543,delete device Smart Speaker,DELETE,device,{},{'type': 'Smart Speaker'},1,SYNTHETIC
UPDATE,device,{},None,,bebf5f8e-feaa-4fa3-9e8e-db1a3c149237,"update device Smart Speaker, set status=offline",UPDATE,device,{'status': 'offline'},{'type': 'Smart Speaker'},2,SYNTHETIC
ADD,software,"{'name': 'Photoshop', 'version': 'CC'}",{},,1c0b0edc-b25c-4e0b-86eb-b0803101dded,"add software with name=Photoshop, version=CC",ADD,software,"{'name': 'Photoshop', 'version': 'CC'}",{},2,SYNTHETIC
READ,software,{'version': 'CC'},{},,cfd20408-423a-4a67-a33f-b07f5300ba77,get software with version CC,READ,software,{},{'version': 'CC'},1,SYNTHETIC
DELETE,software,{},{},,3b63d8eb-1872-47b3-a880-8a47f13f98ec,delete software Photoshop,DELETE,software,{},{'name': 'Photoshop'},1,SYNTHETIC
UPDATE,software,{'software': 'photoshop'},{},,c54b6a98-cfcd-4afc-b5fd-960cb54fd62d,"update software Photoshop, set license=perpetual",UPDATE,software,{'license': 'perpetual'},{'name': 'Photoshop'},2,SYNTHETIC
ADD,game,"{'title': 'Cyberpunk 2077', 'genre': 'RPG'}",{},,44c8025e-712d-49cf-81c2-aaae1bc0b3ab,"add game with title=Cyberpunk 2077, genre=RPG",ADD,game,"{'title': 'Cyberpunk 2077', 'genre': 'RPG'}",{},2,SYNTHETIC
READ,,None,None,,2a16ca55-b952-415c-8780-54185d592881,show RPG games,READ,game,{},{'genre': 'RPG'},1,SYNTHETIC
DELETE,,None,None,,5a6be0d2-007f-4556-88e2-1647c269e0f1,delete game Cyberpunk 2077,DELETE,game,{},{'title': 'Cyberpunk 2077'},1,SYNTHETIC
UPDATE,game,{'game': 'cyberpunk'},{},,7f465a96-8e07-4822-b2e3-5bc61637d195,"update game Cyberpunk 2077, set platform=PC",UPDATE,game,{'platform': 'PC'},{'title': 'Cyberpunk 2077'},2,SYNTHETIC
ADD,Landmark,{},{},,bad136de-6ce9-4dce-998b-7b999bac1054,add landmark with historical_status=protected,ADD,landmark,{'historical_status': 'protected'},{},1,SYNTHETIC
ADD,console,"{'brand': 'Sony', 'model': 'PlayStation 5'}",{},,34723195-3caf-4f71-b902-21aff8433cb3,"add console with brand=Sony, model=PlayStation 5",ADD,console,"{'brand': 'Sony', 'model': 'PlayStation 5'}",{},2,SYNTHETIC
READ,consoles,{},{},,1f16c208-2e16-4723-9b7e-d309c556996c,get Sony consoles,READ,console,{},{'brand': 'Sony'},1,SYNTHETIC
DELETE,console,{},{},,692cd128-13bd-4ada-9e03-d6b710128dec,delete console PlayStation 5,DELETE,console,{},{'model': 'PlayStation 5'},1,SYNTHETIC
UPDATE,console,{'console': 'playstation'},{},,b11861d3-a071-4c8b-b748-15c51051e0f3,"update console PlayStation 5, set storage=1TB",UPDATE,console,{'storage': '1TB'},{'model': 'PlayStation 5'},2,SYNTHETIC
ADD,artwork,"{'title': 'Starry Night', 'artist': 'Vincent van Gogh'}",{},,8955a623-fbf2-41b3-bd3b-5241e5175af9,"add artwork with title=Starry Night, artist=Vincent van Gogh",ADD,artwork,"{'title': 'Starry Night', 'artist': 'Vincent van Gogh'}",{},2,SYNTHETIC
READ,artwork,{'artworks': 'Vincent van'},{},,73bd75df-4be5-4877-869a-e40e661dccff,show artworks by Vincent van Gogh,READ,artwork,{},{'artist': 'Vincent van Gogh'},1,SYNTHETIC
DELETE,artwork,{},{},,0c867ad4-677a-48b4-9950-f7fbe1b7e5d4,delete artwork Starry Night,DELETE,artwork,{},{'title': 'Starry Night'},1,SYNTHETIC
UPDATE,,None,None,,0b74f276-286a-4ff9-9932-b6c38126ffdb,"update artwork Starry Night, set year=1889",UPDATE,artwork,{'year': '1889'},{'title': 'Starry Night'},2,SYNTHETIC
ADD,museum,"{'name': 'The Louvre', 'city': 'Paris'}",{},,bce93f79-3adf-45ce-828d-9852d5326f03,"add museum with name=The Louvre, city=Paris",ADD,museum,"{'name': 'The Louvre', 'city': 'Paris'}",{},2,SYNTHETIC
READ,museum,{'museums': 'in Paris'},{},,bdb418cb-1868-477a-809c-6da48a1bb82c,get museums in Paris,READ,museum,{},{'city': 'Paris'},1,SYNTHETIC
DELETE,museum,{},{},,dc4c2ee3-5528-43cd-b185-f642f22e9115,delete museum The Louvre,DELETE,museum,{},{'name': 'The Louvre'},1,SYNTHETIC
UPDATE,museum,{'museum': 'louvre'},{},,36500c24-953d-4a96-8b11-bf50b0b2b96e,"update museum The Louvre, set exhibits=Ancient Egypt",UPDATE,museum,{'exhibits': 'Ancient Egypt'},{'name': 'The Louvre'},2,SYNTHETIC
ADD,monument,"{'name': 'Eiffel Tower', 'location': 'Paris'}",{},,f0508c9b-d7aa-4d29-9eaf-0aa1c7c1375c,"add monument with name=Eiffel Tower, location=Paris",ADD,monument,"{'name': 'Eiffel Tower', 'location': 'Paris'}",{},2,SYNTHETIC
READ,monument,{'monuments': 'in'},{},,b1d70743-1ab1-4520-b93a-0da31c1e997c,show monuments in Paris,READ,monument,{},{'location': 'Paris'},1,SYNTHETIC
DELETE,monument,{},{},,7b7b8c3d-374b-4f8c-a1b7-4561e2a52aae,delete monument Eiffel Tower,DELETE,monument,{},{'name': 'Eiffel Tower'},1,SYNTHETIC
UPDATE,monument,{'monument': 'tower'},{},,92d8ec4b-a662-479b-916d-a33b2cc2a95f,"update monument Eiffel Tower, set height=330m",UPDATE,monument,{'height': '330m'},{'name': 'Eiffel Tower'},2,SYNTHETIC
ADD,Landmark,"{'name': 'Statue of Liberty', 'city': 'New York'}",{},,cb92d3ed-aae7-45ee-b5fa-796f6e1a8975,"add landmark with name=Statue of Liberty, city=New York",ADD,landmark,"{'name': 'Statue of Liberty', 'city': 'New York'}",{},2,SYNTHETIC
READ,landmarks,{'landmarks': 'New'},{},,dbca98e3-61ae-4c82-bb3b-f0d3cbb6e4f7,get landmarks in New York,READ,landmark,{},{'city': 'New York'},1,SYNTHETIC
DELETE,Landmark,{},{},,3a75efc9-2ec0-4fd3-af0d-0a667d68e3f7,delete landmark Statue of Liberty,DELETE,landmark,{},{'name': 'Statue of Liberty'},1,SYNTHETIC
UPDATE,Landmark,{'landmark': 'liberty'},{},,ffde7d6a-79c1-4794-b127-18bc50bff1b7,"update landmark Statue of Liberty, set year_built=1886",UPDATE,landmark,{'year_built': '1886'},{'name': 'Statue of Liberty'},2,SYNTHETIC
ADD,country,"{'name': 'Japan', 'capital': 'Tokyo'}",{},,52eef833-455b-40c0-bffa-4fc2d484eb68,"add country with name=Japan, capital=Tokyo",ADD,country,"{'name': 'Japan', 'capital': 'Tokyo'}",{},2,SYNTHETIC
READ,countries,{'capital': 'Tokyo'},{},,2722432a-460a-4ec8-9121-9eb5c8981e1f,show countries with capital Tokyo,READ,country,{},{'capital': 'Tokyo'},1,SYNTHETIC
DELETE,country,{},{},,4a18695a-c046-4b0d-bfbd-304bd81144d1,delete country Japan,DELETE,country,{},{'name': 'Japan'},1,SYNTHETIC
UPDATE,country,{'country': 'japan'},{},,af9a9c0a-9c2a-4d83-a3a7-2aa8ade27242,"update country Japan, set population=125 million",UPDATE,country,{'population': '125 million'},{'name': 'Japan'},2,SYNTHETIC
ADD,city,"{'name': 'London', 'country': 'UK'}",{},,6297c2c2-3293-4822-a568-7bb1418cd264,"add city with name=London, country=UK",ADD,city,"{'name': 'London', 'country': 'UK'}",{},2,SYNTHETIC
READ,city,{},{},,921398df-fc58-4d85-8878-10c8c38a1d19,get cities in UK,READ,city,{},{'country': 'UK'},1,SYNTHETIC
DELETE,city,{},{},,2041805a-1af9-47e2-84bd-c628283b7977,delete city London,DELETE,city,{},{'name': 'London'},1,SYNTHETIC
UPDATE,city,{'city': 'london'},{},,78c6a431-be55-47cc-92b2-e325e6d811c6,"update city London, set population=9 million",UPDATE,city,{'population': '9 million'},{'name': 'London'},2,SYNTHETIC
ADD,person,"{'name': 'Alice', 'occupation': 'Engineer'}",{},,c6d3d708-61ec-4f1f-9140-356bbb1d0db6,"add person with name=Alice, occupation=Engineer",ADD,person,"{'name': 'Alice', 'occupation': 'Engineer'}",{},2,SYNTHETIC
READ,engineer,{'engineers': ''},{},,f640fe0d-2f16-417d-85c7-badf8e311e72,show all engineers,READ,person,{},{'occupation': 'Engineer'},1,SYNTHETIC
DELETE,person,{},{},,10bfa395-51ee-4f9b-a79b-9f961a2c4487,delete person Alice,DELETE,person,{},{'name': 'Alice'},1,SYNTHETIC
UPDATE,,None,None,,8da113ad-fac5-4eaf-8fe9-a954d8ab5b39,"update person Alice, set age=30",UPDATE,person,{'age': '30'},{'name': 'Alice'},2,SYNTHETIC
ADD,animal,"{'species': 'Lion', 'habitat': 'Savanna'}",{},,a3990d55-c00c-4036-8a60-364340ab4b17,"add animal with species=Lion, habitat=Savanna",ADD,animal,"{'species': 'Lion', 'habitat': 'Savanna'}",{},2,SYNTHETIC
READ,animals,{'savanna': 'imals in Savanna'},{},,ca89caf3-1555-4bff-9e72-fdab02280968,get animals in Savanna,READ,animal,{},{'habitat': 'Savanna'},1,SYNTHETIC
DELETE,animal,{'lion': 'ete animal Lion'},{},,9011ac68-855b-4799-833f-4d0ac7253e0b,delete animal Lion,DELETE,animal,{},{'species': 'Lion'},1,SYNTHETIC
UPDATE,animal,{},None,,0abd4f03-63c1-42fc-8abf-6779076a8d3d,"update animal Lion, set diet=carnivore",UPDATE,animal,{'diet': 'carnivore'},{'species': 'Lion'},2,SYNTHETIC
ADD,planet,"{'name': 'Mars', 'type': 'terrestrial'}",{},,091ad73b-cae7-4a0f-9b1f-a4b7cb7a56ea,"add planet with name=Mars, type=terrestrial",ADD,planet,"{'name': 'Mars', 'type': 'terrestrial'}",{},2,SYNTHETIC
READ,planet,{'terrestrial_planets': ''},{},,bb280c2c-0032-4474-80bd-71cd1d0af41c,show terrestrial planets,READ,planet,{},{'type': 'terrestrial'},1,SYNTHETIC
DELETE,planet,{},{},,8f5ca1ec-f633-4088-938b-a145d3504cb0,delete planet Mars,DELETE,planet,{},{'name': 'Mars'},1,SYNTHETIC
UPDATE,planet,{'planet': 'mars'},{},,1d4da1eb-1f8a-44b7-987f-ba18116da4c8,"update planet Mars, set moons=2",UPDATE,planet,{'moons': '2'},{'name': 'Mars'},2,SYNTHETIC
ADD,Star,"{'name': 'Sun', 'type': 'G-type'}",{},,4e1c5705-44b9-49f7-be47-43e6f35958fe,"add star with name=Sun, type=G-type",ADD,star,"{'name': 'Sun', 'type': 'G-type'}",{},2,SYNTHETIC
READ,g,{'g_type': 'type stars'},{},,ac7ee152-24b7-4c3f-910d-10c138d74424,get G-type stars,READ,star,{},{'type': 'G-type'},1,SYNTHETIC
DELETE,Star,{},{},,13f47eb1-2be3-4acd-a322-86a5d5179f79,delete star Sun,DELETE,star,{},{'name': 'Sun'},1,SYNTHETIC
UPDATE,age,{'age': 'sun'},{},,d97490fb-18ce-42a0-879f-b338ae887f43,"update star Sun, set age=4.6 billion years",UPDATE,star,{'age': '4.6 billion years'},{'name': 'Sun'},2,SYNTHETIC
ADD,galaxy,"{'name': 'Milky Way', 'type': 'spiral'}",{},,4f4337a6-6343-4103-a3d6-ce67b79717af,"add galaxy with name=Milky Way, type=spiral",ADD,galaxy,"{'name': 'Milky Way', 'type': 'spiral'}",{},2,SYNTHETIC
READ,galaxies,{'spiral_galaxies': ''},{},,4c776098-40f3-4d49-a1a3-fe441826e5f7,show spiral galaxies,READ,galaxy,{},{'type': 'spiral'},1,SYNTHETIC
DELETE,galaxy,{},{},,243f1232-a9f3-44a7-af18-d3079c7eb710,delete galaxy Milky Way,DELETE,galaxy,{},{'name': 'Milky Way'},1,SYNTHETIC
UPDATE,galaxy,{'galaxy': 'way'},{},,3a7c845c-8d67-4b9b-af4b-65f24f71a3f6,"update galaxy Milky Way, set diameter=100000 light-years",UPDATE,galaxy,{'diameter': '100000 light-years'},{'name': 'Milky Way'},2,SYNTHETIC
ADD,universe,{'theory': 'Big Bang'},{},,4d0635e0-a1c3-4603-8242-aad684345086,add universe with theory=Big Bang,ADD,universe,{'theory': 'Big Bang'},{},1,SYNTHETIC
READ,universe,{'big_bang': 'verse with Big Bang theory'},{},,65b0781c-457b-4059-b16c-3b7b17ba521a,get universe with Big Bang theory,READ,universe,{},{'theory': 'Big Bang'},1,SYNTHETIC
DELETE,universe,{'big_bang': 'universe with Big Bang theory'},{},,2f40a769-515f-4f88-a509-9a7647e709cc,delete universe with Big Bang theory,DELETE,universe,{},{'theory': 'Big Bang'},1,SYNTHETIC
UPDATE,universe,{'universe': 'bang'},{},,ea37cef3-843b-4e54-bbf8-6a70f3c89d44,"update universe with Big Bang theory, set age=13.8 billion years",UPDATE,universe,{'age': '13.8 billion years'},{'theory': 'Big Bang'},2,SYNTHETIC
ADD,instrument,"{'type': 'Guitar', 'brand': 'Fender'}",{},,87bdbb24-d6c7-459a-87db-cd7e12638137,"add instrument with type=Guitar, brand=Fender",ADD,instrument,"{'type': 'Guitar', 'brand': 'Fender'}",{},2,SYNTHETIC
READ,guitar,{},{},,39b419f5-fdd5-42a3-8284-57d471ab691c,show Fender guitars,READ,instrument,{},{'brand': 'Fender'},1,SYNTHETIC
DELETE,,None,None,,291f35e8-e8d7-4e95-a22e-bee27802d660,delete instrument Guitar,DELETE,instrument,{},{'type': 'Guitar'},1,SYNTHETIC
UPDATE,instrument,{},None,,b69f03c5-34de-43e9-89ca-ef12c979cc69,"update instrument Guitar, set strings=6",UPDATE,instrument,{'strings': '6'},{'type': 'Guitar'},2,SYNTHETIC
ADD,art,"{'title': 'Mona Lisa', 'artist': 'Leonardo da'}",{},,fac69174-1b69-4bae-bf84-2e7d61f1c5ed,"add painting with title=Mona Lisa, artist=Leonardo da Vinci",ADD,painting,"{'title': 'Mona Lisa', 'artist': 'Leonardo da Vinci'}",{},2,SYNTHETIC
READ,paintings,{},{},,ec2809ce-36da-46c2-84d2-dcdeb8464979,get paintings by Leonardo da Vinci,READ,painting,{},{'artist': 'Leonardo da Vinci'},1,SYNTHETIC
DELETE,painting,{},{},,afeb478e-8cc0-4329-88bf-1ede77f98936,delete painting Mona Lisa,DELETE,painting,{},{'title': 'Mona Lisa'},1,SYNTHETIC
UPDATE,,None,None,,f0f5cd7f-f714-4297-a488-5665817f6165,"update painting Mona Lisa, set year=1503",UPDATE,painting,{'year': '1503'},{'title': 'Mona Lisa'},2,SYNTHETIC
ADD,sculpture,"{'name': 'David', 'artist': 'Michelangelo'}",{},,bb5a2b9f-35da-4f23-8037-ac76909fca3e,"add sculpture with name=David, artist=Michelangelo",ADD,sculpture,"{'name': 'David', 'artist': 'Michelangelo'}",{},2,SYNTHETIC
READ,sculptures,{},{},,e0bbbc07-fc1d-4dea-9b3c-d75e147349a1,show sculptures by Michelangelo,READ,sculpture,{},{'artist': 'Michelangelo'},1,SYNTHETIC
DELETE,sculpture,{},{},,03b32922-a56e-4c03-80c7-6de9807273c3,delete sculpture David,DELETE,sculpture,{},{'name': 'David'},1,SYNTHETIC
UPDATE,sculpture,{'sculpture': 'david'},{},,7358a75b-8cb2-4a2d-9d8e-ff15a818482c,"update sculpture David, set material=marble",UPDATE,sculpture,{'material': 'marble'},{'name': 'David'},2,SYNTHETIC
ADD,student,"{'name': 'Emily', 'id': 'S001'}",{},,b1befb82-56a7-418e-951d-ce129afd1765,"add a student with name=Emily, id=S001",ADD,student,"{'name': 'Emily', 'id': 'S001'}",{},2,SYNTHETIC
ADD,subject,"{'name': 'Chemistry', 'credits': '4'}",{},,7310a06d-f313-4473-ba07-6aa542f51d32,"add subject with name=Chemistry, credits=4",ADD,subject,"{'name': 'Chemistry', 'credits': '4'}",{},2,SYNTHETIC
ADD,teacher,"{'name': 'Maria', 'department': 'Physics'}",{},,9000f19c-2596-4fce-9507-fc7460591984,"add teacher with name=Maria, department=Physics",ADD,teacher,"{'name': 'Maria', 'department': 'Physics'}",{},2,SYNTHETIC
ADD,outcome,{'category': 'Salary'},{},,a50bd31b-f5f1-4fd4-ae56-ae5c25126c24,"add outcome with category=Salary, amount=5000",ADD,outcome,"{'category': 'Salary', 'amount': '5000'}",{},2,SYNTHETIC
ADD,in,{'id': 'INV005'},{},,dd9a9c80-3524-4400-8860-f70ffbcfe12a,"add invoice with id=INV005, total=250.75",ADD,invoice,"{'id': 'INV005', 'total': '250.75'}",{},2,SYNTHETIC
ADD,test,"{'subject': 'Math', 'grade': 'A'}",{},,b801c1e2-5651-49bd-973e-8cc933d1542b,"add test with subject=Math, grade=A",ADD,test,"{'subject': 'Math', 'grade': 'A'}",{},2,SYNTHETIC
DELETE,student,{'id': 'S001'},{},,c843f3dc-da74-497a-85ca-4eafe3441eab,delete student id=S001,DELETE,student,{},{'id': 'S001'},1,SYNTHETIC
UPDATE,subject,{},None,,e0a681fc-e7d1-4f98-9d3c-f0d8e21ef8bf,"update subject Chemistry, set description='Introductory Chemistry'",UPDATE,subject,{'description': 'Introductory Chemistry'},{'name': 'Chemistry'},2,SYNTHETIC
READ,teacher,{'physics': 'eachers from Physics department'},{},,c2e6108d-1f05-48ec-96ee-86485dc86cd2,show teachers from Physics department,READ,teacher,{},{'department': 'Physics'},1,SYNTHETIC
READ,outcome,{'outcomes': 'amount >'},{},,40f0f1b7-d69d-433c-9d3a-509c96fd434a,get outcomes with amount > 1000,READ,outcome,{},{'amount': '>1000'},1,SYNTHETIC
UPDATE,in,{},None,,2776f284-3d06-4705-9101-9c3d68cb4017,"update invoice INV005, set status=paid",UPDATE,invoice,{'status': 'paid'},{'id': 'INV005'},2,SYNTHETIC
ADD,article,{'article': 'ai'},{},,9b78b094-7558-4f12-9ed2-23590cf92512,"add article about AI, date=2024-01-15",ADD,article,"{'topic': 'AI', 'date': '2024-01-15'}",{},2,SYNTHETIC
DELETE,article,{'topic': 'AI'},{},,6a64d881-13f6-4ae8-9228-e7b7c5e46f64,delete article with topic AI,DELETE,article,{},{'topic': 'AI'},1,SYNTHETIC
DELETE,Star,{'stars': 'are'},{},,c53d3012-730c-40eb-aca1-32163be6b2ef,delete stars that are dying,DELETE,star,{},{'life_stage': 'dying'},1,SYNTHETIC
UPDATE,article,{},None,,f5dd02b8-0b01-4d2c-8514-7bfe2d5084c8,"update article with date 2024-01-15, set author=John Doe",UPDATE,article,{'author': 'John Doe'},{'date': '2024-01-15'},2,SYNTHETIC
ADD,student,{'enrollment_date': '2023-09-01'},{},,0d698a23-4c26-450c-98a4-4344f6d00263,add a student with enrollment_date=2023-09-01,ADD,student,{'enrollment_date': '2023-09-01'},{},1,SYNTHETIC
ADD,course,{},{},,60a50a60-043f-4569-9865-612bd3643684,add course with instructor=Dr. Smith,ADD,course,{'instructor': 'Dr. Smith'},{},1,SYNTHETIC
ADD,book,{'978_0321765723': ''},{},,f8ad3e8d-736b-487b-aa9a-cc3043846d95,add book with ISBN=978-0321765723,ADD,book,{'ISBN': '978-0321765723'},{},1,SYNTHETIC
ADD,employee,{'employee_id': 'EMP007'},{},,5c62cb26-6e3d-4029-a3cb-2985e84e347e,add employee with employee_id=EMP007,ADD,employee,{'employee_id': 'EMP007'},{},1,SYNTHETIC
ADD,product,{},{},,5d8a4cb3-b1ca-4907-9a06-6f6939d0ecf3,add product with SKU=SKU001,ADD,product,{'SKU': 'SKU001'},{},1,SYNTHETIC
ADD,customer,{'customer_id': 'CUST003'},{},,d81e20d7-b28d-418a-981b-3f793850d52b,add customer with customer_id=CUST003,ADD,customer,{'customer_id': 'CUST003'},{},1,SYNTHETIC
ADD,Order,{'order_date': '2025-06-10'},{},,b65b9c3c-799d-4e75-bc60-6bba3f743c90,add order with order_date=2025-06-10,ADD,order,{'order_date': '2025-06-10'},{},1,SYNTHETIC
ADD,project,{'start_date': '2025-01-01'},{},,579acc3f-a1d7-41de-9580-7ecee58a3ed7,add project with start_date=2025-01-01,ADD,project,{'start_date': '2025-01-01'},{},1,SYNTHETIC
ADD,task,{},{},,6fd9700e-8044-4001-9a0d-acb56dc2dc7e,add task with assigned_to=Alice,ADD,task,{'assigned_to': 'Alice'},{},1,SYNTHETIC
ADD,event,{'location': 'Conference Room A'},{},,8599e79f-7517-4d98-9259-665a29c2c52d,add event with location=Conference Room A,ADD,event,{'location': 'Conference Room A'},{},1,SYNTHETIC
ADD,feedback,{'source': 'website'},{},,86f447cd-5596-46e6-a789-dd3ccbc5b780,add feedback with source=website,ADD,feedback,{'source': 'website'},{},1,SYNTHETIC
ADD,user,{'role': 'admin'},{},,5be9d30a-fd71-4021-a471-89a3a650bb90,add user with role=admin,ADD,user,{'role': 'admin'},{},1,SYNTHETIC
ADD,Report,{'generation_date': 'today'},{},,f3863b8c-963a-4750-909d-641ca30f0aae,add report with generation_date=today,ADD,report,{'generation_date': 'today'},{},1,SYNTHETIC
ADD,document,{'creation_date': '2024-05-20'},{},,e8a8eb10-319f-4e2c-ad1e-10b1cf8326eb,add document with creation_date=2024-05-20,ADD,document,{'creation_date': '2024-05-20'},{},1,SYNTHETIC
ADD,film,{'genre': 'Action'},{},,3355a333-725d-4ba6-8020-68c7f571b704,add movie with genre=Action,ADD,movie,{'genre': 'Action'},{},1,SYNTHETIC
ADD,song,{'duration': '3:45'},{},,74dcde48-28a5-4e92-81f9-b0c77f996b2a,add song with duration=3:45,ADD,song,{'duration': '3:45'},{},1,SYNTHETIC
ADD,album,{'genre': 'Pop'},{},,fb9de14e-731a-4e4c-b5d1-a3dfff4adbef,add album with genre=Pop,ADD,album,{'genre': 'Pop'},{},1,SYNTHETIC
ADD,play,{'number_of_songs': '25'},{},,b6b804fd-0de2-42c8-bbe8-fa7c237619a6,add playlist with number_of_songs=25,ADD,playlist,{'number_of_songs': '25'},{},1,SYNTHETIC
ADD,podcast,{'category': 'Technology'},{},,039a6f22-d867-4498-95ec-9e2a6ec81267,add podcast with category=Technology,ADD,podcast,{'category': 'Technology'},{},1,SYNTHETIC
ADD,recipe,{'difficulty': 'medium'},{},,fac20be3-534c-4fd6-a331-055d35f2c6fa,add recipe with difficulty=medium,ADD,recipe,{'difficulty': 'medium'},{},1,SYNTHETIC
ADD,ingredient,{'storage_type': 'pantry'},{},,e4010410-4651-45ff-8c22-8c7d7fa44938,add ingredient with storage_type=pantry,ADD,ingredient,{'storage_type': 'pantry'},{},1,SYNTHETIC
ADD,restaurant,{'capacity': '100'},{},,f769f382-5e95-4b66-b655-8e80f941c69b,add restaurant with capacity=100,ADD,restaurant,{'capacity': '100'},{},1,SYNTHETIC
ADD,car,{'color': 'red'},{},,550e7837-d716-4666-9b5a-c4f636746f20,add car with color=red,ADD,car,{'color': 'red'},{},1,SYNTHETIC
ADD,house,"{'area': '1500', 'sq_ft': ''}",{},,a8fc7c88-2161-48bc-ba2c-70369ff166d0,add house with area=1500 sq ft,ADD,house,{'area': '1500 sq ft'},{},1,SYNTHETIC
ADD,pet,{},{},,1270b51b-07c3-4193-bfa9-9aadc2dad776,add pet with vaccinated=true,ADD,pet,{'vaccinated': 'true'},{},1,SYNTHETIC
ADD,plant,{'watering_frequency': 'weekly'},{},,b7315e23-331c-4908-af06-90ca86ac5a7e,add plant with watering_frequency=weekly,ADD,plant,{'watering_frequency': 'weekly'},{},1,SYNTHETIC
ADD,computer,{},{},,cb967f8b-60e8-4bbd-b4a4-36d161885253,add computer with OS=Windows,ADD,computer,{'OS': 'Windows'},{},1,SYNTHETIC
ADD,phone,{'carrier': 'Verizon'},{},,80e8d928-56b1-4e58-8021-a4bc694334bc,add phone with carrier=Verizon,ADD,phone,{'carrier': 'Verizon'},{},1,SYNTHETIC
ADD,app,"{'appliance': 'with', 'energy_rating': 'A++'}",{},,cec30ab5-aeee-45fb-8688-cfd4a58bcb90,add appliance with energy_rating=A++,ADD,appliance,{'energy_rating': 'A++'},{},1,SYNTHETIC
ADD,clothing,{'brand': 'Levi's'},{},,04ab747a-f0a2-428e-9be0-2acc0c06249b,add clothing with brand=Levi's,ADD,clothing,{'brand': 'Levi\'s'},{},1,SYNTHETIC
ADD,foot,{'closure_type': 'laces'},{},,ff9f6208-1960-46cf-8fa4-8901e0a7fe33,add footwear with closure_type=laces,ADD,footwear,{'closure_type': 'laces'},{},1,SYNTHETIC
ADD,furniture,{'assembly_required': 'false'},{},,61d2dd5f-2f3d-4084-bf70-227514e2adbb,add furniture with assembly_required=false,ADD,furniture,{'assembly_required': 'false'},{},1,SYNTHETIC
ADD,building,{'year_built': '1990'},{},,77fd175f-77d7-46fb-a4c8-1973c6fa2d70,add building with year_built=1990,ADD,building,{'year_built': '1990'},{},1,SYNTHETIC
ADD,device,{'connectivity': 'Wi-Fi'},{},,cb2fb50d-6495-419b-8e72-1628c42f4109,add device with connectivity=Wi-Fi,ADD,device,{'connectivity': 'Wi-Fi'},{},1,SYNTHETIC
ADD,software,{'developer': 'Adobe'},{},,b7c3dfec-7fb9-453b-8242-522d1929606d,add software with developer=Adobe,ADD,software,{'developer': 'Adobe'},{},1,SYNTHETIC
ADD,game,{'publisher': 'CD Projekt Red'},{},,18e088d4-f531-4991-b4ad-ea4bb552641c,add game with publisher=CD Projekt Red,ADD,game,{'publisher': 'CD Projekt Red'},{},1,SYNTHETIC
ADD,console,{'release_date': '2020-11-12'},{},,d9c738f3-a474-4c4b-861d-d897a7bf0e73,add console with release_date=2020-11-12,ADD,console,{'release_date': '2020-11-12'},{},1,SYNTHETIC
ADD,artwork,"{'medium': 'oil', 'canvas': ''}",{},,bf4b062a-93f3-4896-a628-d3e7c6bad30f,add artwork with medium=oil on canvas,ADD,artwork,{'medium': 'oil on canvas'},{},1,SYNTHETIC
ADD,museum,{'admission_fee': '20'},{},,bd9e4bbe-f716-4388-8eeb-6e979b5d76f0,add museum with admission_fee=20,ADD,museum,{'admission_fee': '20'},{},1,SYNTHETIC
ADD,monument,{},{},,ebb5cf28-f7eb-43b9-92e4-152c8acee489,add monument with historical_significance=high,ADD,monument,{'historical_significance': 'high'},{},1,SYNTHETIC
ADD,Landmark,{'visitor_count': '1000000'},{},,24eea92a-8169-4124-ba30-850fb761f2e9,add landmark with visitor_count=1000000,ADD,landmark,{'visitor_count': '1000000'},{},1,SYNTHETIC
ADD,country,{'currency': 'USD'},{},,499af62c-ef80-4c33-ab92-4c472cf1048f,add country with currency=USD,ADD,country,{'currency': 'USD'},{},1,SYNTHETIC
ADD,city,{'timezone': 'GMT-5'},{},,68a42bc4-ce61-454a-9713-379568f792fb,add city with timezone=GMT-5,ADD,city,{'timezone': 'GMT-5'},{},1,SYNTHETIC
ADD,person,{'hobby': 'reading'},{},,12ab3af2-d4f4-47ea-bf1e-e5f16eda96e8,add person with hobby=reading,ADD,person,{'hobby': 'reading'},{},1,SYNTHETIC
ADD,animal,"{'average_lifespan': '15', 'years': ''}",{},,9bf7892e-0333-48b4-b0b8-afd74d609693,add animal with average_lifespan=15 years,ADD,animal,{'average_lifespan': '15 years'},{},1,SYNTHETIC
