processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
ADD,EntityClass__Item__specifically_Furniture_,{},{},,346ab159-3b92-4fd3-a4cd-cfdd67608fba,"add furniture with item=Sofa, material=leather",ADD,furniture,"{'item': 'Sofa', 'material': 'leather'}",{},2,SYNTHETIC
READ,Product__specifically__Furniture_,{},{},,4da35f5a-851b-4791-9feb-07bdd00dd1f8,show leather furniture,READ,furniture,{},{'material': 'leather'},1,SYNTHETIC
DELETE,EntityClass__Artifact,{},{},,7d61213f-3459-4841-be00-4f0fd7e464b0,delete furniture Sofa,DELETE,furniture,{},{'item': 'Sofa'},1,SYNTHETIC
,,None,None,,252c488d-89a3-43a2-aed3-edb6837e47df,"update furniture Sofa, set color=brown",UPDATE,furniture,{'color': 'brown'},{'item': 'Sofa'},2,SYNTHETIC
ADD,Building,{},{},,c6912261-86b2-4264-8d43-e65a2ed8c22e,"add building with type=Office, address=456 Oak Ave",ADD,building,"{'type': 'Office', 'address': '456 Oak Ave'}",{},2,SYNTHETIC
READ,Building__or_specifically__OfficeBuilding_,{},{},,821fa770-d60f-4adf-b348-e0bf7a31f757,get all office buildings,READ,building,{},{'type': 'Office'},1,SYNTHETIC
DELETE,Building,{},{},,b191b893-51a0-411f-8743-d168d7cd3f44,delete building 456 Oak Ave,DELETE,building,{},{'address': '456 Oak Ave'},1,SYNTHETIC
UPDATE,Building,{'building': 'ave'},{},,de8aee94-28e0-4801-931a-1056fe22b7f4,"update building 456 Oak Ave, set floors=10",UPDATE,building,{'floors': '10'},{'address': '456 Oak Ave'},2,SYNTHETIC
ADD,Device,{},{},,6320c8bf-a3aa-433c-a8ad-96ff6e421922,"add device with type=Smart Speaker, brand=Google",ADD,device,"{'type': 'Smart Speaker', 'brand': 'Google'}",{},2,SYNTHETIC
READ,Device__or_Technology__if_considering_the_company_as_a_whole_,{'devices': 'google'},{},,b5de65a9-f5e1-4494-a13f-104f818a3033,show Google devices,READ,device,{},{'brand': 'Google'},1,SYNTHETIC
DELETE,Device,{},{},,5d76f3ec-0c03-427b-8248-37e4a815762a,delete device Smart Speaker,DELETE,device,{},{'type': 'Smart Speaker'},1,SYNTHETIC
UPDATE,Device,{},None,,04dda6b9-6a64-4632-9dcf-05d708613d83,"update device Smart Speaker, set status=offline",UPDATE,device,{'status': 'offline'},{'type': 'Smart Speaker'},2,SYNTHETIC
ADD,Software,{'software': 'photoshop'},{},,dedf7a9d-354c-4c03-be91-5cd70111b694,"add software with name=Photoshop, version=CC",ADD,software,"{'name': 'Photoshop', 'version': 'CC'}",{},2,SYNTHETIC
READ,Software__or_Application_,{},{},,31051892-9afd-40d6-9aca-5e9c942dc027,get software with version CC,READ,software,{},{'version': 'CC'},1,SYNTHETIC
DELETE,Application,{},{},,35308dea-3459-44ed-a30b-69b139a9ec93,delete software Photoshop,DELETE,software,{},{'name': 'Photoshop'},1,SYNTHETIC
UPDATE,Software,{'software': 'photoshop'},{},,a941d22d-6ae6-45b0-8e42-f94d4c023b1d,"update software Photoshop, set license=perpetual",UPDATE,software,{'license': 'perpetual'},{'name': 'Photoshop'},2,SYNTHETIC
ADD,Game,{'game': 'cyberpunk'},{},,d44af3c8-9779-4795-a1cb-73adea924b70,"add game with title=Cyberpunk 2077, genre=RPG",ADD,game,"{'title': 'Cyberpunk 2077', 'genre': 'RPG'}",{},2,SYNTHETIC
,,None,None,,4c0765de-91fa-4935-932c-d510a0df1710,show RPG games,READ,game,{},{'genre': 'RPG'},1,SYNTHETIC
,,None,None,,ce1cbe53-162c-46c6-ab81-f97bcf47f705,delete game Cyberpunk 2077,DELETE,game,{},{'title': 'Cyberpunk 2077'},1,SYNTHETIC
UPDATE,Game,{'game': 'cyberpunk'},{},,efb69108-f73d-421e-bc40-bff23f5d3caf,"update game Cyberpunk 2077, set platform=PC",UPDATE,game,{'platform': 'PC'},{'title': 'Cyberpunk 2077'},2,SYNTHETIC
ADD,Product,{'5': 'sony'},{},,72b36aa8-2c0f-4959-9e68-a165bdeb9218,"add console with brand=Sony, model=PlayStation 5",ADD,console,"{'brand': 'Sony', 'model': 'PlayStation 5'}",{},2,SYNTHETIC
READ,Product__or_Electronic_Device_,{'consoles': 'sony'},{},,9defcaf4-9d8a-4a48-ae12-d2fa1f999ddd,get Sony consoles,READ,console,{},{'brand': 'Sony'},1,SYNTHETIC
DELETE,ElectronicDevice,{},{},,c8b82326-a1b8-4636-80f7-72bb106bf37f,delete console PlayStation 5,DELETE,console,{},{'model': 'PlayStation 5'},1,SYNTHETIC
UPDATE,Electronic_Device__specifically__Game_Console_,{None: 'playstation'},{},,e9e36c71-3c0b-4e07-b9a4-ae289ff1b3ea,"update console PlayStation 5, set storage=1TB",UPDATE,console,{'storage': '1TB'},{'model': 'PlayStation 5'},2,SYNTHETIC
ADD,Artwork,{},{},,8af7a5b1-1ebb-484d-80c3-d03a11493173,"add artwork with title=Starry Night, artist=Vincent van Gogh",ADD,artwork,"{'title': 'Starry Night', 'artist': 'Vincent van Gogh'}",{},2,SYNTHETIC
READ,Artist,{},{},,d12daa6e-6b9b-489e-977c-22325016fcc7,show artworks by Vincent van Gogh,READ,artwork,{},{'artist': 'Vincent van Gogh'},1,SYNTHETIC
DELETE,Artwork,{},{},,86393b5d-7abd-4d31-aed4-46a14d43c2a6,delete artwork Starry Night,DELETE,artwork,{},{'title': 'Starry Night'},1,SYNTHETIC
,,None,None,,422c0c28-0b77-4713-8e22-9439f45042ad,"update artwork Starry Night, set year=1889",UPDATE,artwork,{'year': '1889'},{'title': 'Starry Night'},2,SYNTHETIC
ADD,Museum,{'museum': 'louvre'},{},,5648b571-92f4-46d2-90d7-6311b0bb7038,"add museum with name=The Louvre, city=Paris",ADD,museum,"{'name': 'The Louvre', 'city': 'Paris'}",{},2,SYNTHETIC
READ,Location,{},{},,6ad00c38-c66a-4a35-a338-ea3f9b938c02,get museums in Paris,READ,museum,{},{'city': 'Paris'},1,SYNTHETIC
DELETE,Organization,{},{},,a93a1c06-407d-4b40-9a67-744938443050,delete museum The Louvre,DELETE,museum,{},{'name': 'The Louvre'},1,SYNTHETIC
UPDATE,Museum__or_Institution_,{'egypt': 'louvre'},{},,32907de2-b2c1-406e-8e53-945a4858dff5,"update museum The Louvre, set exhibits=Ancient Egypt",UPDATE,museum,{'exhibits': 'Ancient Egypt'},{'name': 'The Louvre'},2,SYNTHETIC
ADD,Monument,{'monument': 'tower'},{},,656ff118-e25b-4bf5-9351-29607d54f08e,"add monument with name=Eiffel Tower, location=Paris",ADD,monument,"{'name': 'Eiffel Tower', 'location': 'Paris'}",{},2,SYNTHETIC
READ,Location__Paris__and_Point_of_Interest__Monuments_,{},{},,4ea17a2d-e4e8-49a8-aba9-a4a563c118b7,show monuments in Paris,READ,monument,{},{'location': 'Paris'},1,SYNTHETIC
DELETE,monument,{},{},,5c8a5571-8233-4124-8bc3-a258276d2ce5,delete monument Eiffel Tower,DELETE,monument,{},{'name': 'Eiffel Tower'},1,SYNTHETIC
UPDATE,Monument,{'monument': 'tower'},{},,efabc95d-89ee-444a-9a1c-2fd344ef755f,"update monument Eiffel Tower, set height=330m",UPDATE,monument,{'height': '330m'},{'name': 'Eiffel Tower'},2,SYNTHETIC
ADD,Landmark,{'landmark': 'liberty'},{},,1cd5225a-bb62-4563-994d-6471414e146a,"add landmark with name=Statue of Liberty, city=New York",ADD,landmark,"{'name': 'Statue of Liberty', 'city': 'New York'}",{},2,SYNTHETIC
READ,Location,{},{},,b23f072d-2358-4b6c-a247-90e047404312,get landmarks in New York,READ,landmark,{},{'city': 'New York'},1,SYNTHETIC
DELETE,Landmark,{},{},,5a6a98ce-5ab6-473f-ae75-e4e9db00d456,delete landmark Statue of Liberty,DELETE,landmark,{},{'name': 'Statue of Liberty'},1,SYNTHETIC
UPDATE,Landmark,{'landmark': 'liberty'},{},,30fcf1b8-810a-4975-8482-f15f986b3650,"update landmark Statue of Liberty, set year_built=1886",UPDATE,landmark,{'year_built': '1886'},{'name': 'Statue of Liberty'},2,SYNTHETIC
ADD,Country,{'country': 'japan'},{},,62d20421-cdf0-4dff-a8b2-c4d3a16a75d5,"add country with name=Japan, capital=Tokyo",ADD,country,"{'name': 'Japan', 'capital': 'Tokyo'}",{},2,SYNTHETIC
READ,Country,{},{},,2dfd82fb-d8b7-4ded-9868-8149f56a6518,show countries with capital Tokyo,READ,country,{},{'capital': 'Tokyo'},1,SYNTHETIC
DELETE,Geography,{},{},,67f7639b-9480-4b8a-917f-1bbf7b4a2f26,delete country Japan,DELETE,country,{},{'name': 'Japan'},1,SYNTHETIC
UPDATE,Country,{'country': 'japan'},{},,6ff004a7-784e-483a-804a-5e50fb43f3d6,"update country Japan, set population=125 million",UPDATE,country,{'population': '125 million'},{'name': 'Japan'},2,SYNTHETIC
ADD,Geography,{'uk': 'london'},{},,3bc35a0c-27ba-4ea4-abff-16b961cb08e2,"add city with name=London, country=UK",ADD,city,"{'name': 'London', 'country': 'UK'}",{},2,SYNTHETIC
READ,Location__or_City__if_specifically_referring_to_urban_areas_within_the_UK_,{},{},,467bf1ab-f0f3-46d4-9e5d-e8225081e3fd,get cities in UK,READ,city,{},{'country': 'UK'},1,SYNTHETIC
DELETE,Location,{},{},,1e662daa-fa6c-4c86-93cf-13ceaa5693aa,delete city London,DELETE,city,{},{'name': 'London'},1,SYNTHETIC
UPDATE,City,{'city': 'london'},{},,496f536f-ae24-4d55-a369-e04bfeba9e04,"update city London, set population=9 million",UPDATE,city,{'population': '9 million'},{'name': 'London'},2,SYNTHETIC
ADD,Person,{'person': 'alice'},{},,3b9d7c1d-56c1-4265-a378-8887a80b6341,"add person with name=Alice, occupation=Engineer",ADD,person,"{'name': 'Alice', 'occupation': 'Engineer'}",{},2,SYNTHETIC
READ,Person__or_more_specifically__Engineer__if_it_s_a_subclass_of_Person_,{},{},,937714a6-b4b4-4f6c-a5b7-f70f646c1664,show all engineers,READ,person,{},{'occupation': 'Engineer'},1,SYNTHETIC
DELETE,Person,{},{},,fec75905-690e-4739-9681-009742e552ec,delete person Alice,DELETE,person,{},{'name': 'Alice'},1,SYNTHETIC
UPDATE,Person,{'person': 'alice'},{},,20fda867-6a13-4fd8-a211-18ced0c66d4c,"update person Alice, set age=30",UPDATE,person,{'age': '30'},{'name': 'Alice'},2,SYNTHETIC
ADD,Animal,{},{},,d86707eb-bfed-48d2-ad16-1e170793f30d,"add animal with species=Lion, habitat=Savanna",ADD,animal,"{'species': 'Lion', 'habitat': 'Savanna'}",{},2,SYNTHETIC
READ,Animal__or_Wildlife_,{},{},,0716f1a8-2614-4a10-b0e9-9ef43aa12971,get animals in Savanna,READ,animal,{},{'habitat': 'Savanna'},1,SYNTHETIC
DELETE,Animal,{},{},,efd56380-8902-4061-87d2-922c6a879b47,delete animal Lion,DELETE,animal,{},{'species': 'Lion'},1,SYNTHETIC
UPDATE,Animal,{},None,,db85e679-5092-4470-a16d-92e484c93590,"update animal Lion, set diet=carnivore",UPDATE,animal,{'diet': 'carnivore'},{'species': 'Lion'},2,SYNTHETIC
ADD,Planet,{'planet': 'mars'},{},,839e27ed-8b1a-4c6b-920b-d4adbe6c830e,"add planet with name=Mars, type=terrestrial",ADD,planet,"{'name': 'Mars', 'type': 'terrestrial'}",{},2,SYNTHETIC
READ,Planet,{},{},,3eeb74cc-6a78-426c-9633-4a4dc845e4f1,show terrestrial planets,READ,planet,{},{'type': 'terrestrial'},1,SYNTHETIC
DELETE,Planet,{},{},,6cfce6c8-79bd-4c56-b458-81d1b1b712ee,delete planet Mars,DELETE,planet,{},{'name': 'Mars'},1,SYNTHETIC
UPDATE,Planet,{'planet': 'mars'},{},,74713460-ee53-4ef3-9e47-d1cb2397e640,"update planet Mars, set moons=2",UPDATE,planet,{'moons': '2'},{'name': 'Mars'},2,SYNTHETIC
ADD,Star,{},{},,169ea969-f2a7-4e44-97a6-59daa0cf7b6c,"add star with name=Sun, type=G-type",ADD,star,"{'name': 'Sun', 'type': 'G-type'}",{},2,SYNTHETIC
READ,CelestialBody,{},{},,42b56fdc-ced1-49be-9f73-8dc7452d0090,get G-type stars,READ,star,{},{'type': 'G-type'},1,SYNTHETIC
DELETE,AstronomicalObject,{},{},,ad142822-19d6-4f21-a19e-58d3f87c1a9d,delete star Sun,DELETE,star,{},{'name': 'Sun'},1,SYNTHETIC
UPDATE,AstronomicalObject__or_CelestialBody_,{'years': 'sun'},{},,eb1c6851-f7c4-4387-b761-db81c56ad197,"update star Sun, set age=4.6 billion years",UPDATE,star,{'age': '4.6 billion years'},{'name': 'Sun'},2,SYNTHETIC
ADD,Spiral__Type_,{'spiral': 'way'},{},,8854d7cd-4c1e-4733-9459-dfb004c77f96,"add galaxy with name=Milky Way, type=spiral",ADD,galaxy,"{'name': 'Milky Way', 'type': 'spiral'}",{},2,SYNTHETIC
READ,CosmicObject__or_more_specifically__GalaxyType_for_Galaxies_,{},{},,552518cd-429b-4f7d-a2d1-8f9854cca767,show spiral galaxies,READ,galaxy,{},{'type': 'spiral'},1,SYNTHETIC
DELETE,CelestialBody,{},{},,df6ee679-c11b-4c23-897f-1a72e13a6147,delete galaxy Milky Way,DELETE,galaxy,{},{'name': 'Milky Way'},1,SYNTHETIC
UPDATE,CelestialBody,{None: 'way'},{},,a0f55a47-33b8-4f48-a02d-0f89b9b4be48,"update galaxy Milky Way, set diameter=100000 light-years",UPDATE,galaxy,{'diameter': '100000 light-years'},{'name': 'Milky Way'},2,SYNTHETIC
ADD,CosmologicalEvent,{},{},,2fd0e658-0fea-4a99-885f-edabfb989752,add universe with theory=Big Bang,ADD,universe,{'theory': 'Big Bang'},{},1,SYNTHETIC
READ,CosmologicalEvent,{},{},,8f892612-b87b-4810-a166-a94991552f68,get universe with Big Bang theory,READ,universe,{},{'theory': 'Big Bang'},1,SYNTHETIC
DELETE,Event__Big_Bang_theory_is_an_event_in_the_context_of_Cosmology_,{},{},,3114a94b-9645-4b6f-9688-e4ba3d4f0376,delete universe with Big Bang theory,DELETE,universe,{},{'theory': 'Big Bang'},1,SYNTHETIC
UPDATE,Event__The_Big_Bang_theory_is_an_event_in_cosmology_,{'years': 'bang'},{},,761b9fe3-aa5b-49ac-bd71-926fdfeefb7f,"update universe with Big Bang theory, set age=13.8 billion years",UPDATE,universe,{'age': '13.8 billion years'},{'theory': 'Big Bang'},2,SYNTHETIC
ADD,Instrument,{},{},,6866ed04-4257-4be4-b592-6340890c474b,"add instrument with type=Guitar, brand=Fender",ADD,instrument,"{'type': 'Guitar', 'brand': 'Fender'}",{},2,SYNTHETIC
READ,Product__specifically__Music_Instrument_,{},{},,681cc270-16d9-465c-917b-bce9aa77c69e,show Fender guitars,READ,instrument,{},{'brand': 'Fender'},1,SYNTHETIC
,,None,None,,d02dec02-f7c8-4567-b61b-0b26f66a8cad,delete instrument Guitar,DELETE,instrument,{},{'type': 'Guitar'},1,SYNTHETIC
UPDATE,Instrument,{},None,,5fc3dce9-118f-4740-87d4-774c8a7faa94,"update instrument Guitar, set strings=6",UPDATE,instrument,{'strings': '6'},{'type': 'Guitar'},2,SYNTHETIC
ADD,Artwork,{'vinci': 'lisa'},{},,2b663988-3560-4ee9-ac84-8e1713675437,"add painting with title=Mona Lisa, artist=Leonardo da Vinci",ADD,painting,"{'title': 'Mona Lisa', 'artist': 'Leonardo da Vinci'}",{},2,SYNTHETIC
READ,Artist,{},{},,31c19631-2261-48d7-91a4-4dacb8bfad00,get paintings by Leonardo da Vinci,READ,painting,{},{'artist': 'Leonardo da Vinci'},1,SYNTHETIC
DELETE,Artwork,{},{},,c8c7eefd-1404-485e-b73f-03e0bd7d76b6,delete painting Mona Lisa,DELETE,painting,{},{'title': 'Mona Lisa'},1,SYNTHETIC
,,None,None,,f7cbfe37-5097-4cd3-9fdd-c0f0414c7212,"update painting Mona Lisa, set year=1503",UPDATE,painting,{'year': '1503'},{'title': 'Mona Lisa'},2,SYNTHETIC
ADD,Artwork,{'michelangelo': 'david'},{},,48b1719c-f639-4f23-bf23-a8c0bbff46b9,"add sculpture with name=David, artist=Michelangelo",ADD,sculpture,"{'name': 'David', 'artist': 'Michelangelo'}",{},2,SYNTHETIC
READ,Artist,{},{},,d8e6c140-0549-4dfb-a7ab-fcaf529d18fc,show sculptures by Michelangelo,READ,sculpture,{},{'artist': 'Michelangelo'},1,SYNTHETIC
DELETE,Artifact,{},{},,b461bc2d-d685-4221-8996-01eafee48b7a,delete sculpture David,DELETE,sculpture,{},{'name': 'David'},1,SYNTHETIC
UPDATE,Artwork,{'marble': 'david'},{},,42c1a4e4-4c65-498b-9bf8-d5d029acf8cf,"update sculpture David, set material=marble",UPDATE,sculpture,{'material': 'marble'},{'name': 'David'},2,SYNTHETIC
ADD,Student,{'student': 'emily'},{},,d842250e-e51c-41fa-a1ae-d7868033d4f5,"add a student with name=Emily, id=S001",ADD,student,"{'name': 'Emily', 'id': 'S001'}",{},2,SYNTHETIC
ADD,Subject,{},{},,75cc5ee9-739c-4f11-a2d7-b9ec6503e0ee,"add subject with name=Chemistry, credits=4",ADD,subject,"{'name': 'Chemistry', 'credits': '4'}",{},2,SYNTHETIC
ADD,Person__Assuming_that_Teacher_is_a_subclass_of_Person_,{'physics': 'maria'},{},,2162cf3c-041a-4e91-b3de-9042fb773829,"add teacher with name=Maria, department=Physics",ADD,teacher,"{'name': 'Maria', 'department': 'Physics'}",{},2,SYNTHETIC
ADD,Outcome,{},{},,c3495be6-ed45-479c-8754-00489904736b,"add outcome with category=Salary, amount=5000",ADD,outcome,"{'category': 'Salary', 'amount': '5000'}",{},2,SYNTHETIC
ADD,Invoice,{},{},,8a38bcd8-280e-48dc-bc6f-add410af9b32,"add invoice with id=INV005, total=250.75",ADD,invoice,"{'id': 'INV005', 'total': '250.75'}",{},2,SYNTHETIC
ADD,Subject,{},{},,de358caf-31b4-4224-8db8-a173cce8957e,"add test with subject=Math, grade=A",ADD,test,"{'subject': 'Math', 'grade': 'A'}",{},2,SYNTHETIC
DELETE,Student,{},{},,2432fd67-975b-4e34-90e8-a52f52a279eb,delete student id=S001,DELETE,student,{},{'id': 'S001'},1,SYNTHETIC
UPDATE,EntityClass__Subject,{},None,,2bb7570e-3759-462d-8b99-a015e93ac0c0,"update subject Chemistry, set description='Introductory Chemistry'",UPDATE,subject,{'description': 'Introductory Chemistry'},{'name': 'Chemistry'},2,SYNTHETIC
READ,Person__Assuming__teachers__refers_to_individuals_,{},{},,323c40c3-85ea-4fcb-9dd6-878285f95b8f,show teachers from Physics department,READ,teacher,{},{'department': 'Physics'},1,SYNTHETIC
READ,FinancialTransaction__or_Outcome__depending_on_the_specific_context_and_model_,{},{},,8292224b-268d-426c-842b-7bfd03e6f00e,get outcomes with amount > 1000,READ,outcome,{},{'amount': '>1000'},1,SYNTHETIC
UPDATE,Invoice,{},None,,6baef6c1-24cb-4ca8-9bc2-9f1703e2d3cd,"update invoice INV005, set status=paid",UPDATE,invoice,{'status': 'paid'},{'id': 'INV005'},2,SYNTHETIC
ADD,Event__specifically__a_Date_event_,{None: 'ai'},{},,f5a0b3b6-31fa-4f42-b759-01ff054eef6a,"add article about AI, date=2024-01-15",ADD,article,"{'topic': 'AI', 'date': '2024-01-15'}",{},2,SYNTHETIC
DELETE,Topic,{},{},,3f63ede7-c74a-46ee-aa87-f286bc39b9b5,delete article with topic AI,DELETE,article,{},{'topic': 'AI'},1,SYNTHETIC
UPDATE,Article__Author,{},None,,7ca55c97-8757-434c-bd9b-76f8879a42ef,"update article with date 2024-01-15, set author=John Doe",UPDATE,article,{'author': 'John Doe'},{'date': '2024-01-15'},2,SYNTHETIC
ADD,Student,{},{},,34f792e9-9859-42a8-8678-7ea420f7be09,add a student with enrollment_date=2023-09-01,ADD,student,{'enrollment_date': '2023-09-01'},{},1,SYNTHETIC
ADD,Person__for_Dr__Smith__Course__implied_but_not_explicitly_stated_,{},{},,9c3dca1f-35cd-4a90-a280-b96acd424d30,add course with instructor=Dr. Smith,ADD,course,{'instructor': 'Dr. Smith'},{},1,SYNTHETIC
ADD,Book,{},{},,33e398e6-6753-49ae-85b9-72f9113ce16f,add book with ISBN=978-0321765723,ADD,book,{'ISBN': '978-0321765723'},{},1,SYNTHETIC
ADD,Employee,{},{},,2bc236a5-17b1-4a86-b9f4-3b69a4653b02,add employee with employee_id=EMP007,ADD,employee,{'employee_id': 'EMP007'},{},1,SYNTHETIC
ADD,Product,{},{},,021655ad-de18-4ea6-bd51-efd08028cc31,add product with SKU=SKU001,ADD,product,{'SKU': 'SKU001'},{},1,SYNTHETIC
ADD,_Customer,{},{},,5123a21f-cbee-4f07-8b90-00cff5d22876,add customer with customer_id=CUST003,ADD,customer,{'customer_id': 'CUST003'},{},1,SYNTHETIC
ADD,Event__or_specifically__DateTimeEvent_,{},{},,26f7688a-cf21-434e-9f05-5f3aeb42ae7a,add order with order_date=2025-06-10,ADD,order,{'order_date': '2025-06-10'},{},1,SYNTHETIC
ADD,Project,{},{},,8e0c921c-6814-42d6-b10f-9021d138a253,add project with start_date=2025-01-01,ADD,project,{'start_date': '2025-01-01'},{},1,SYNTHETIC
ADD,User__implied___but_the_explicitly_mentioned_entity_is_Task__as_the_action_is_about_adding_a_new_task__However__the_attribute__assigned_to__refers_to_another_entity_class__which_in_this_context_can_be_identified_as__User___So__the_referred_entity_class_in_this_user_request_is__User__,{},{},,00799b6f-30ef-45df-9a81-05af25edc32b,add task with assigned_to=Alice,ADD,task,{'assigned_to': 'Alice'},{},1,SYNTHETIC
ADD,Event__Location__implied_,{},{},,487a9897-adae-49d2-b34a-993dbc21e13b,add event with location=Conference Room A,ADD,event,{'location': 'Conference Room A'},{},1,SYNTHETIC
ADD,Source__or_possibly_Feedback__depending_on_the_context_of_your_system_,{},{},,4e726d9c-4a5a-4b10-a643-234d3306e80b,add feedback with source=website,ADD,feedback,{'source': 'website'},{},1,SYNTHETIC
ADD,User__in_this_context__as_a_subject_being_added_,{},{},,ae62a9e3-949a-49f9-bb16-3dcc48e41026,add user with role=admin,ADD,user,{'role': 'admin'},{},1,SYNTHETIC
ADD,Event_or_Report__depending_on_context__could_be_either_,{'dome_created_at': '2025-09-20'},{},,3a5267e3-1185-4a03-b7b7-e532b2f654cc,add report with generation_date=today,ADD,report,{'generation_date': 'today'},{},1,SYNTHETIC
ADD,Document,{},{},,3f1bc86e-d20f-43c2-a6a9-28ad2aff4dc4,add document with creation_date=2024-05-20,ADD,document,{'creation_date': '2024-05-20'},{},1,SYNTHETIC
ADD,Movie,{},{},,91a164d7-facb-4143-882c-0c3e5a6661a7,add movie with genre=Action,ADD,movie,{'genre': 'Action'},{},1,SYNTHETIC
ADD,Song__or_Media__if_you_consider_media_entities_encompassing_songs_,{},{},,159a18db-e619-48f4-a45d-193f5072da38,add song with duration=3:45,ADD,song,{'duration': '3:45'},{},1,SYNTHETIC
ADD,Album__implied_,{},{},,946a64cc-c30a-4ffc-ac94-65b3e5fdf0b5,add album with genre=Pop,ADD,album,{'genre': 'Pop'},{},1,SYNTHETIC
ADD,Playlist,{},{},,3f9d3880-85b6-41b9-82c7-1f3db45fd1d5,add playlist with number_of_songs=25,ADD,playlist,{'number_of_songs': '25'},{},1,SYNTHETIC
ADD,Podcast,{},{},,c845b2f8-cfd2-4b65-b28a-4f529887d61c,add podcast with category=Technology,ADD,podcast,{'category': 'Technology'},{},1,SYNTHETIC
ADD,Recipe__or_potentially__Difficulty__but_given_the_context_of_the_sentence__Recipe_seems_more_appropriate_,{},{},,c145099b-b7b4-460a-b98d-17b33c61673d,add recipe with difficulty=medium,ADD,recipe,{'difficulty': 'medium'},{},1,SYNTHETIC
ADD,Ingredient,{},{},,b0400b8a-9199-452a-8169-830c68047418,add ingredient with storage_type=pantry,ADD,ingredient,{'storage_type': 'pantry'},{},1,SYNTHETIC
ADD,Restaurant,{},{},,23fa0d4e-cafc-4c8f-a0f5-21ec4b0d5d50,add restaurant with capacity=100,ADD,restaurant,{'capacity': '100'},{},1,SYNTHETIC
ADD,Vehicle__or_more_specifically__Car_,{},{},,3c5d974a-4e89-4f2a-a208-3b0aead4f5e0,add car with color=red,ADD,car,{'color': 'red'},{},1,SYNTHETIC
ADD,Property__or_RealEstate_,{},{},,312e176f-898c-45e0-96ec-c6ac3de6e3d8,add house with area=1500 sq ft,ADD,house,{'area': '1500 sq ft'},{},1,SYNTHETIC
ADD,Pet,{},{},,7c0e82eb-a002-4352-81e6-1f22259add31,add pet with vaccinated=true,ADD,pet,{'vaccinated': 'true'},{},1,SYNTHETIC
ADD,Plant__in_this_context__it_s_an_action_that_refers_to_a_specific_type_of_entity_,{},{},,5e9f5585-a8df-48aa-8ad4-ea5c06226077,add plant with watering_frequency=weekly,ADD,plant,{'watering_frequency': 'weekly'},{},1,SYNTHETIC
ADD,Computer,{},{},,dcf03063-ead5-4277-9a77-95cfb4ff5a64,add computer with OS=Windows,ADD,computer,{'OS': 'Windows'},{},1,SYNTHETIC
ADD,TelecommunicationServiceProvider,{},{},,926bd62f-6e15-4813-b30c-f63114d98328,add phone with carrier=Verizon,ADD,phone,{'carrier': 'Verizon'},{},1,SYNTHETIC
ADD,Appliance,{},{},,38b698a1-6441-483b-9543-1379016fca65,add appliance with energy_rating=A++,ADD,appliance,{'energy_rating': 'A++'},{},1,SYNTHETIC
ADD,Product__or_Clothing__if_specifically_referring_to_that_category_,{},{},,a8ebcc72-471f-4ec8-853c-254f47d5787f,add clothing with brand=Levi's,ADD,clothing,{'brand': 'Levi\'s'},{},1,SYNTHETIC
ADD,Product__assuming_a_shopping_or_e_commerce_context_,{},{},,a042b276-9a48-4fe7-9fab-05f274172076,add footwear with closure_type=laces,ADD,footwear,{'closure_type': 'laces'},{},1,SYNTHETIC
ADD,Furniture,{},{},,8779aa65-dec4-4466-978b-5ec7e340814d,add furniture with assembly_required=false,ADD,furniture,{'assembly_required': 'false'},{},1,SYNTHETIC
ADD,Building,{},{},,c3034c16-f795-4da8-82db-659fc63a86ec,add building with year_built=1990,ADD,building,{'year_built': '1990'},{},1,SYNTHETIC
ADD,Device,{},{},,fd90c299-ab3a-47df-b11b-6d69cb613d90,add device with connectivity=Wi-Fi,ADD,device,{'connectivity': 'Wi-Fi'},{},1,SYNTHETIC
ADD,Software__inferred_from__add_software___Developer__inferred_from__developer_Adobe__,{},{},,4e12b2c8-7e7e-48e3-96cb-c6b0aa246968,add software with developer=Adobe,ADD,software,{'developer': 'Adobe'},{},1,SYNTHETIC
ADD,Publisher,{},{},,6866cb56-3243-45fc-8c8a-33aece0e5b82,add game with publisher=CD Projekt Red,ADD,game,{'publisher': 'CD Projekt Red'},{},1,SYNTHETIC
ADD,Based_on_the_context_provided__the_referred_entity_class_seems_to_be__Video_Game_Console__or__Computer_Hardware__as_the_request_suggests_adding_a_new_console__but_without_additional_context_or_specific_system_details__it_s_hard_to_confirm_with_absolute_certainty_,{},{},,450a0142-71fb-40b7-810a-112914e0ad95,add console with release_date=2020-11-12,ADD,console,{'release_date': '2020-11-12'},{},1,SYNTHETIC
ADD,Artwork,{},{},,cc6dfb94-c1e2-4450-9db5-5a37716c2492,add artwork with medium=oil on canvas,ADD,artwork,{'medium': 'oil on canvas'},{},1,SYNTHETIC
ADD,Venue__or_possibly_Attraction__depending_on_specific_context_,{},{},,db860513-7ea8-4998-a44d-14272c7b57b7,add museum with admission_fee=20,ADD,museum,{'admission_fee': '20'},{},1,SYNTHETIC
ADD,Monument,{},{},,aeb7552b-2a1d-4712-8c7b-4f6bf9001a39,add monument with historical_significance=high,ADD,monument,{'historical_significance': 'high'},{},1,SYNTHETIC
