processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
DELETE,Planet,"""{}""","""{}""",,1bf735c4-6dce-4df2-b552-2c132fd21f72,delete planet Mars,DELETE,planet,"""{}""","""{\""name\"": \""Mars\""}""",1,SYNTHETIC
UPDATE,Planet,"""{'planet': 'mars'}""","""{}""",,dcc1b6bf-8d54-40f9-934a-011b3c60934b,"update planet Mars, set moons=2",UPDATE,planet,"""{\""moons\"": \""2\""}""","""{\""name\"": \""Mars\""}""",2,SYNTHETIC
ADD,Star,"""{'name': 'Sun', 'type': 'G-type'}""","""{}""",,1057d068-0a95-4dd3-9143-e2547858804b,"add star with name=Sun, type=G-type",ADD,star,"""{\""name\"": \""Sun\"", \""type\"": \""G-type\""}""","""{}""",2,SYNTHETIC
READ,Star,"""{'stars': 'stars'}""","""{}""",,23069b76-da79-4c28-b598-dcce5fed321f,get G-type stars,READ,star,"""{}""","""{\""type\"": \""G-type\""}""",1,SYNTHETIC
DELETE,Star,"""{}""","""{}""",,73c8729f-5b04-4d75-b3aa-bb24644ad5e2,delete star Sun,DELETE,star,"""{}""","""{\""name\"": \""Sun\""}""",1,SYNTHETIC
UPDATE,Star,"""{'star': 'sun'}""","""{}""",,7525e3b8-f8b2-4c3e-9a13-9eaca129de4a,"update star Sun, set age=4.6 billion years",UPDATE,star,"""{\""age\"": \""4.6 billion years\""}""","""{\""name\"": \""Sun\""}""",2,SYNTHETIC
ADD,Galaxy,"""{'name': 'Milky Way', 'type': 'spiral'}""","""{}""",,49b9515a-12cb-4bd4-9e9e-f8d5bcb31fc7,"add galaxy with name=Milky Way, type=spiral",ADD,galaxy,"""{\""name\"": \""Milky Way\"", \""type\"": \""spiral\""}""","""{}""",2,SYNTHETIC
READ,Galaxy,"""{}""","""{}""",,245cce10-25d0-455c-8d92-5aaa199eb1e5,show spiral galaxies,READ,galaxy,"""{}""","""{\""type\"": \""spiral\""}""",1,SYNTHETIC
DELETE,Galaxy,"""{}""","""{}""",,aa9fdd2c-d256-4f42-91b8-60fc9c52e8de,delete galaxy Milky Way,DELETE,galaxy,"""{}""","""{\""name\"": \""Milky Way\""}""",1,SYNTHETIC
UPDATE,Galaxy,"""{'galaxy': 'way'}""","""{}""",,e52c513a-0140-455c-b8f7-5699b66e4eb7,"update galaxy Milky Way, set diameter=100000 light-years",UPDATE,galaxy,"""{\""diameter\"": \""100000 light-years\""}""","""{\""name\"": \""Milky Way\""}""",2,SYNTHETIC
ADD,Universe,"""{'theory': 'Big Bang'}""","""{}""",,3f0847eb-8e67-4997-b07a-4107ff262191,add universe with theory=Big Bang,ADD,universe,"""{\""theory\"": \""Big Bang\""}""","""{}""",1,SYNTHETIC
READ,Universe,"""{'big_bang': 'theory'}""","""{}""",,0b9182e0-9705-4718-a9e2-208e7301910a,get universe with Big Bang theory,READ,universe,"""{}""","""{\""theory\"": \""Big Bang\""}""",1,SYNTHETIC
DELETE,Universe,"""{'big_bang': 'theory'}""","""{}""",,66428c12-ba7a-40d1-a846-464d50759363,delete universe with Big Bang theory,DELETE,universe,"""{}""","""{\""theory\"": \""Big Bang\""}""",1,SYNTHETIC
UPDATE,Universe,"""{'universe': 'bang'}""","""{}""",,c188794e-aa91-41dd-86ef-73382ad5c01f,"update universe with Big Bang theory, set age=13.8 billion years",UPDATE,universe,"""{\""age\"": \""13.8 billion years\""}""","""{\""theory\"": \""Big Bang\""}""",2,SYNTHETIC
ADD,Instrument,"""{'type': 'Guitar', 'brand': 'Fender'}""","""{}""",,4e4ef12b-5656-4740-9745-e039aff17ece,"add instrument with type=Guitar, brand=Fender",ADD,instrument,"""{\""type\"": \""Guitar\"", \""brand\"": \""Fender\""}""","""{}""",2,SYNTHETIC
READ,Guitar,"""{}""","""{}""",,c09867cf-3cdc-4799-9e05-b75f425a3a91,show Fender guitars,READ,instrument,"""{}""","""{\""brand\"": \""Fender\""}""",1,SYNTHETIC
,None,"""None""","""None""",,62423851-a205-468c-bb9e-a0c5054f9d76,delete instrument Guitar,DELETE,instrument,"""{}""","""{\""type\"": \""Guitar\""}""",1,SYNTHETIC
UPDATE,Instrument,"""{}""","""None""",,9f68e2b3-ac00-4beb-9ac3-e01a77f3663a,"update instrument Guitar, set strings=6",UPDATE,instrument,"""{\""strings\"": \""6\""}""","""{\""type\"": \""Guitar\""}""",2,SYNTHETIC
ADD,Painting,"""{'title': 'Mona Lisa', 'artist': 'Leonardo da Vinci'}""","""{}""",,84e2eeec-b7bb-4a89-849a-6cc403da19e2,"add painting with title=Mona Lisa, artist=Leonardo da Vinci",ADD,painting,"""{\""title\"": \""Mona Lisa\"", \""artist\"": \""Leonardo da Vinci\""}""","""{}""",2,SYNTHETIC
READ,Painting,"""{'paintings': 'paintings by Leonardo da Vinci'}""","""{}""",,3538d9fb-d1b7-4345-908e-83d438abce34,get paintings by Leonardo da Vinci,READ,painting,"""{}""","""{\""artist\"": \""Leonardo da Vinci\""}""",1,SYNTHETIC
DELETE,Painting,"""{}""","""{}""",,db7485ce-1c95-4114-b97e-474feaae64b3,delete painting Mona Lisa,DELETE,painting,"""{}""","""{\""title\"": \""Mona Lisa\""}""",1,SYNTHETIC
UPDATE,Painting,"""{'painting': 'lisa'}""","""{}""",,21d66f1f-42e0-4c51-b85b-28035e87e331,"update painting Mona Lisa, set year=1503",UPDATE,painting,"""{\""year\"": \""1503\""}""","""{\""title\"": \""Mona Lisa\""}""",2,SYNTHETIC
ADD,Sculpture,"""{'name': 'David'}""","""{}""",,f2bea7ba-090e-4e8c-86a4-bc66bbb22748,"add sculpture with name=David, artist=Michelangelo",ADD,sculpture,"""{\""name\"": \""David\"", \""artist\"": \""Michelangelo\""}""","""{}""",2,SYNTHETIC
READ,Sculpture,"""{}""","""{}""",,91ecf5c5-0476-4286-bfea-09dc0237487c,show sculptures by Michelangelo,READ,sculpture,"""{}""","""{\""artist\"": \""Michelangelo\""}""",1,SYNTHETIC
DELETE,sculpture,"""{}""","""{}""",,4d578e2f-fe34-42cc-afaf-0cf36389a5c5,delete sculpture David,DELETE,sculpture,"""{}""","""{\""name\"": \""David\""}""",1,SYNTHETIC
UPDATE,Sculpture,"""{'sculpture': 'david'}""","""{}""",,0b4049ad-7cbb-47fb-a8ca-849e66ff213e,"update sculpture David, set material=marble",UPDATE,sculpture,"""{\""material\"": \""marble\""}""","""{\""name\"": \""David\""}""",2,SYNTHETIC
ADD,Student,"""{'name': 'Emily', 'id': 'S001'}""","""{}""",,4671c425-c663-4f38-98da-d8b1c1e8d345,"add a student with name=Emily, id=S001",ADD,student,"""{\""name\"": \""Emily\"", \""id\"": \""S001\""}""","""{}""",2,SYNTHETIC
ADD,Subject,"""{'name': 'Chemistry'}""","""{}""",,e203a759-9268-48a0-babf-8e4f75f505a0,"add subject with name=Chemistry, credits=4",ADD,subject,"""{\""name\"": \""Chemistry\"", \""credits\"": \""4\""}""","""{}""",2,SYNTHETIC
ADD,Teacher,"""{'name': 'Maria', 'department': 'Physics'}""","""{}""",,b43f8a7f-52f7-4fd6-8c05-4ac773583665,"add teacher with name=Maria, department=Physics",ADD,teacher,"""{\""name\"": \""Maria\"", \""department\"": \""Physics\""}""","""{}""",2,SYNTHETIC
ADD,Outcome,"""{'category': 'Salary'}""","""{}""",,d975b8a7-ff5d-4e3c-bba9-3bb316304085,"add outcome with category=Salary, amount=5000",ADD,outcome,"""{\""category\"": \""Salary\"", \""amount\"": \""5000\""}""","""{}""",2,SYNTHETIC
ADD,Invoice,"""{'id': 'INV005'}""","""{}""",,7f3d2a97-f339-48c9-873c-9bdb6b9c73be,"add invoice with id=INV005, total=250.75",ADD,invoice,"""{\""id\"": \""INV005\"", \""total\"": \""250.75\""}""","""{}""",2,SYNTHETIC
ADD,Test,"""{'subject': 'Math', 'grade': 'A'}""","""{}""",,72fc69ce-1fc2-4d60-b54a-375b443d9899,"add test with subject=Math, grade=A",ADD,test,"""{\""subject\"": \""Math\"", \""grade\"": \""A\""}""","""{}""",2,SYNTHETIC
DELETE,Student,"""{'id': 'S001'}""","""{}""",,6ea4ab2f-6af1-42b7-ae3c-14223db6299d,delete student id=S001,DELETE,student,"""{}""","""{\""id\"": \""S001\""}""",1,SYNTHETIC
UPDATE,Subject,"""{}""","""None""",,9d9fda96-7bc6-4b5d-8cf9-8fb1b822a801,"update subject Chemistry, set description='Introductory Chemistry'",UPDATE,subject,"""{\""description\"": \""Introductory Chemistry\""}""","""{\""name\"": \""Chemistry\""}""",2,SYNTHETIC
READ,Teacher,"""{'physics': 'department'}""","""{}""",,c3e93ce9-88c9-4ba1-9502-7660f6210ee7,show teachers from Physics department,READ,teacher,"""{}""","""{\""department\"": \""Physics\""}""",1,SYNTHETIC
READ,Outcome,"""{'outcomes': 'outcomes'}""","""{}""",,77788065-2e80-4312-91fc-b072f3f13392,get outcomes with amount > 1000,READ,outcome,"""{}""","""{\""amount\"": \"">1000\""}""",1,SYNTHETIC
UPDATE,Invoice,"""{}""","""None""",,fa7521d9-da48-4974-9be4-f8df6d1871a1,"update invoice INV005, set status=paid",UPDATE,invoice,"""{\""status\"": \""paid\""}""","""{\""id\"": \""INV005\""}""",2,SYNTHETIC
ADD,Article,"""{'article': 'ai'}""","""{}""",,64f80740-34da-471a-a12a-8bd984335929,"add article about AI, date=2024-01-15",ADD,article,"""{\""topic\"": \""AI\"", \""date\"": \""2024-01-15\""}""","""{}""",2,SYNTHETIC
DELETE,Article,"""{'topic': 'AI'}""","""{}""",,413cfa4b-588f-4029-ade2-c9abf44fc9e6,delete article with topic AI,DELETE,article,"""{}""","""{\""topic\"": \""AI\""}""",1,SYNTHETIC
UPDATE,Article,"""{'author': 'John Doe'}""","""{'date': '2024-01-15'}""",,c70668c7-9b95-4f68-9209-5257618da153,"update article with date 2024-01-15, set author=John Doe",UPDATE,article,"""{\""author\"": \""John Doe\""}""","""{\""date\"": \""2024-01-15\""}""",2,SYNTHETIC
ADD,Student,"""{}""","""{}""",,475ef458-452e-4be1-a472-8ed34efc98b3,add a student with enrollment_date=2023-09-01,ADD,student,"""{\""enrollment_date\"": \""2023-09-01\""}""","""{}""",1,SYNTHETIC
ADD,Course,"""{'instructor': 'Dr. Smith'}""","""{}""",,bdef1c49-d5ca-42f0-99bf-ef7a919ae924,add course with instructor=Dr. Smith,ADD,course,"""{\""instructor\"": \""Dr. Smith\""}""","""{}""",1,SYNTHETIC
ADD,Book,"""{'isbn': '978-0321765723'}""","""{}""",,36951142-ea71-403f-a129-d2925d94bbc1,add book with ISBN=978-0321765723,ADD,book,"""{\""ISBN\"": \""978-0321765723\""}""","""{}""",1,SYNTHETIC
ADD,Employee,"""{'employee_id': 'EMP007'}""","""{}""",,a495a887-ad10-4933-b38a-ce880630aeea,add employee with employee_id=EMP007,ADD,employee,"""{\""employee_id\"": \""EMP007\""}""","""{}""",1,SYNTHETIC
ADD,Product,"""{'sku': 'SKU001'}""","""{}""",,d9e086ad-d74c-43f8-8dff-e2e87b382faa,add product with SKU=SKU001,ADD,product,"""{\""SKU\"": \""SKU001\""}""","""{}""",1,SYNTHETIC
ADD,Customer,"""{'customer_id': 'CUST003'}""","""{}""",,88d1adb6-ff3d-4f53-9b3b-db84cb0bdf75,add customer with customer_id=CUST003,ADD,customer,"""{\""customer_id\"": \""CUST003\""}""","""{}""",1,SYNTHETIC
ADD,Order,"""{'order_date': '2025-06-10'}""","""{}""",,9a9e5fba-5b1c-40fa-a3f4-c3153c534d66,add order with order_date=2025-06-10,ADD,order,"""{\""order_date\"": \""2025-06-10\""}""","""{}""",1,SYNTHETIC
ADD,Project,"""{}""","""{}""",,b829f3c7-f240-44b9-aeb8-bf927e7ba683,add project with start_date=2025-01-01,ADD,project,"""{\""start_date\"": \""2025-01-01\""}""","""{}""",1,SYNTHETIC
ADD,Task,"""{}""","""{}""",,d029d4bd-c424-46be-9202-a0bf5d40dd57,add task with assigned_to=Alice,ADD,task,"""{\""assigned_to\"": \""Alice\""}""","""{}""",1,SYNTHETIC
ADD,Event,"""{'location': 'Conference Room A'}""","""{}""",,85f17d02-e9b4-4ec5-871e-fcb9d21ed4c3,add event with location=Conference Room A,ADD,event,"""{\""location\"": \""Conference Room A\""}""","""{}""",1,SYNTHETIC
ADD,Feedback,"""{'source': 'website'}""","""{}""",,6e1c353b-c73b-4f26-b60b-b25818264a49,add feedback with source=website,ADD,feedback,"""{\""source\"": \""website\""}""","""{}""",1,SYNTHETIC
ADD,User,"""{'role': 'admin'}""","""{}""",,1d8af15e-89fe-4676-adb4-3aa4b28599e5,add user with role=admin,ADD,user,"""{\""role\"": \""admin\""}""","""{}""",1,SYNTHETIC
ADD,Report,"""{'dome_created_at': '2025-09-19'}""","""{}""",,12dda8fb-95b3-4056-ba55-5795456361a4,add report with generation_date=today,ADD,report,"""{\""generation_date\"": \""today\""}""","""{}""",1,SYNTHETIC
ADD,Document,"""{}""","""{}""",,dababe85-d0a1-4609-a2d9-b84cbe8b178d,add document with creation_date=2024-05-20,ADD,document,"""{\""creation_date\"": \""2024-05-20\""}""","""{}""",1,SYNTHETIC
ADD,Movie,"""{'genre': 'Action'}""","""{}""",,66d25afd-f14a-4479-a116-c422c0aebe94,add movie with genre=Action,ADD,movie,"""{\""genre\"": \""Action\""}""","""{}""",1,SYNTHETIC
ADD,Song,"""{'duration': '3:45'}""","""{}""",,f8a3fe0c-36f1-4d2f-9fef-9b1cd47d1556,add song with duration=3:45,ADD,song,"""{\""duration\"": \""3:45\""}""","""{}""",1,SYNTHETIC
ADD,Album,"""{'genre': 'Pop'}""","""{}""",,f7fe2da1-2623-4076-b601-eced8f28da55,add album with genre=Pop,ADD,album,"""{\""genre\"": \""Pop\""}""","""{}""",1,SYNTHETIC
ADD,Playlist,"""{}""","""{}""",,66f651de-6d21-4a6c-bd63-469906082d98,add playlist with number_of_songs=25,ADD,playlist,"""{\""number_of_songs\"": \""25\""}""","""{}""",1,SYNTHETIC
ADD,Podcast,"""{'category': 'Technology'}""","""{}""",,cfb53812-c35a-487f-ada5-f756d562ff36,add podcast with category=Technology,ADD,podcast,"""{\""category\"": \""Technology\""}""","""{}""",1,SYNTHETIC
ADD,Recipe,"""{'difficulty': 'medium'}""","""{}""",,b965daa9-eed0-4c21-9ef6-9d17a062262d,add recipe with difficulty=medium,ADD,recipe,"""{\""difficulty\"": \""medium\""}""","""{}""",1,SYNTHETIC
ADD,ingredient,"""{}""","""{}""",,c05f7f29-ff12-4397-9cf9-064fbfb53ad8,add ingredient with storage_type=pantry,ADD,ingredient,"""{\""storage_type\"": \""pantry\""}""","""{}""",1,SYNTHETIC
ADD,Restaurant,"""{'capacity': '100'}""","""{}""",,907dd930-9086-4dc5-894c-20ee86a76df7,add restaurant with capacity=100,ADD,restaurant,"""{\""capacity\"": \""100\""}""","""{}""",1,SYNTHETIC
ADD,Car,"""{'color': 'red'}""","""{}""",,6d4f21f5-0f86-491f-b14c-b9dcd65059af,add car with color=red,ADD,car,"""{\""color\"": \""red\""}""","""{}""",1,SYNTHETIC
ADD,House,"""{}""","""{}""",,4daedf9d-d058-428f-8a92-3eafc9878f92,add house with area=1500 sq ft,ADD,house,"""{\""area\"": \""1500 sq ft\""}""","""{}""",1,SYNTHETIC
ADD,Pet,"""{}""","""{}""",,d565243e-ec02-4487-a076-37d5b6604c8a,add pet with vaccinated=true,ADD,pet,"""{\""vaccinated\"": \""true\""}""","""{}""",1,SYNTHETIC
ADD,Plant,"""{}""","""{}""",,d3db0eb1-6cf3-4bbe-8466-48770a837928,add plant with watering_frequency=weekly,ADD,plant,"""{\""watering_frequency\"": \""weekly\""}""","""{}""",1,SYNTHETIC
ADD,Computer,"""{'os': 'Windows'}""","""{}""",,bd8bc70c-e691-4e78-a9b7-d31fb28f6161,add computer with OS=Windows,ADD,computer,"""{\""OS\"": \""Windows\""}""","""{}""",1,SYNTHETIC
ADD,Phone,"""{'carrier': 'Verizon'}""","""{}""",,e693e00d-5d5b-4de2-a00f-7394b0812ba8,add phone with carrier=Verizon,ADD,phone,"""{\""carrier\"": \""Verizon\""}""","""{}""",1,SYNTHETIC
ADD,Appliance,"""{}""","""{}""",,3e15e438-a6c4-4f87-86ef-c43720f626d5,add appliance with energy_rating=A++,ADD,appliance,"""{\""energy_rating\"": \""A++\""}""","""{}""",1,SYNTHETIC
ADD,Clothing,"""{'brand': \""Levi's\""}""","""{}""",,4b877c99-60b3-45e2-a13a-2f973f96b4b6,add clothing with brand=Levi's,ADD,clothing,"""{\""brand\"": \""Levi\\\""s\""}""","""{}""",1,SYNTHETIC
ADD,Footwear,"""{'closure_type': 'laces'}""","""{}""",,1c53daab-f58d-450e-b3fe-237a4d619531,add footwear with closure_type=laces,ADD,footwear,"""{\""closure_type\"": \""laces\""}""","""{}""",1,SYNTHETIC
ADD,Furniture,"""{}""","""{}""",,08ceba31-ed76-4081-b7c2-a12c47edd5c6,add furniture with assembly_required=false,ADD,furniture,"""{\""assembly_required\"": \""false\""}""","""{}""",1,SYNTHETIC
ADD,Building,"""{}""","""{}""",,6beaacdc-d54d-4906-b089-b8469b815be2,add building with year_built=1990,ADD,building,"""{\""year_built\"": \""1990\""}""","""{}""",1,SYNTHETIC
ADD,Device,"""{'connectivity': 'Wi-Fi'}""","""{}""",,cea3e608-a989-4896-b4f1-0368dc8f0591,add device with connectivity=Wi-Fi,ADD,device,"""{\""connectivity\"": \""Wi-Fi\""}""","""{}""",1,SYNTHETIC
ADD,Software,"""{}""","""{}""",,55444284-9c31-474b-98ad-59a8fc29a0bf,add software with developer=Adobe,ADD,software,"""{\""developer\"": \""Adobe\""}""","""{}""",1,SYNTHETIC
ADD,Game,"""{'publisher': 'CD Projekt Red'}""","""{}""",,fe8ab1e1-e768-4f9c-8ccc-12bcfc23331d,add game with publisher=CD Projekt Red,ADD,game,"""{\""publisher\"": \""CD Projekt Red\""}""","""{}""",1,SYNTHETIC
ADD,Console,"""{}""","""{}""",,0f2d07a2-8857-49cb-a138-a26baa0f4a13,add console with release_date=2020-11-12,ADD,console,"""{\""release_date\"": \""2020-11-12\""}""","""{}""",1,SYNTHETIC
ADD,Artwork,"""{'medium': 'oil', 'canvas': 'canvas'}""","""{}""",,2a7d4545-13f8-4544-91c0-e653cda1b068,add artwork with medium=oil on canvas,ADD,artwork,"""{\""medium\"": \""oil on canvas\""}""","""{}""",1,SYNTHETIC
ADD,museum,"""{}""","""{}""",,646da9f2-fbc3-474d-9bda-1ae9ebd3b5d8,add museum with admission_fee=20,ADD,museum,"""{\""admission_fee\"": \""20\""}""","""{}""",1,SYNTHETIC
ADD,Monument,"""{}""","""{}""",,c59b817d-5eb1-4cf3-8dfd-7791b1450bd8,add monument with historical_significance=high,ADD,monument,"""{\""historical_significance\"": \""high\""}""","""{}""",1,SYNTHETIC
ADD,Landmark,"""{'visitor_count': '1000000'}""","""{}""",,e16e43fe-228b-4921-971f-cfa7b26087eb,add landmark with visitor_count=1000000,ADD,landmark,"""{\""visitor_count\"": \""1000000\""}""","""{}""",1,SYNTHETIC
ADD,Country,"""{'currency': 'USD'}""","""{}""",,05da0aa0-0300-4c09-87c1-1124667b083a,add country with currency=USD,ADD,country,"""{\""currency\"": \""USD\""}""","""{}""",1,SYNTHETIC
ADD,City,"""{'timezone': 'GMT-5'}""","""{}""",,bcd7f775-0fe3-46ef-b0f8-eff39085a175,add city with timezone=GMT-5,ADD,city,"""{\""timezone\"": \""GMT-5\""}""","""{}""",1,SYNTHETIC
ADD,Person,"""{'hobby': 'reading'}""","""{}""",,41fb011a-43b7-4623-a004-50b4ad20327d,add person with hobby=reading,ADD,person,"""{\""hobby\"": \""reading\""}""","""{}""",1,SYNTHETIC
ADD,Animal,"""{'average_lifespan': '15 years'}""","""{}""",,cf52231e-ece3-48e3-bd01-6611e9a1eb1c,add animal with average_lifespan=15 years,ADD,animal,"""{\""average_lifespan\"": \""15 years\""}""","""{}""",1,SYNTHETIC
ADD,Planet,"""{'atmosphere': 'CO2 rich'}""","""{}""",,0a8443b4-e0bc-4ee7-8667-60e29bbb2177,add planet with atmosphere=CO2 rich,ADD,planet,"""{\""atmosphere\"": \""CO2 rich\""}""","""{}""",1,SYNTHETIC
ADD,Star,"""{'luminosity': 'high'}""","""{}""",,93660205-1521-46ac-810b-612bf2e725e1,add star with luminosity=high,ADD,star,"""{\""luminosity\"": \""high\""}""","""{}""",1,SYNTHETIC
ADD,Galaxy,"""{'light_years': 'distance_from_earth'}""","""{}""",,b5ac5b91-728c-4f4e-8564-28e1af230ef7,add galaxy with distance_from_earth=2.5 million light-years,ADD,galaxy,"""{\""distance_from_earth\"": \""2.5 million light-years\""}""","""{}""",1,SYNTHETIC
ADD,Universe,"""{}""","""{}""",,c07869d9-1cf0-442c-a46d-050d12a916fc,add universe with dark_matter_percentage=27%,ADD,universe,"""{\""dark_matter_percentage\"": \""27%\""}""","""{}""",1,SYNTHETIC
ADD,Instrument,"""{'manufacturer': 'Yamaha'}""","""{}""",,3e070394-4985-465b-8895-bb342bc7afde,add instrument with manufacturer=Yamaha,ADD,instrument,"""{\""manufacturer\"": \""Yamaha\""}""","""{}""",1,SYNTHETIC
ADD,Painting,"""{'style': 'Impressionism'}""","""{}""",,6afaee65-cfaa-428f-92a5-2d0424b3ca7f,add painting with style=Impressionism,ADD,painting,"""{\""style\"": \""Impressionism\""}""","""{}""",1,SYNTHETIC
ADD,Sculpture,"""{}""","""{}""",,93f1e340-bd44-4b11-8c17-de208004418a,add sculpture with dimensions=2m x 1m x 1m,ADD,sculpture,"""{\""dimensions\"": \""2m x 1m x 1m\""}""","""{}""",1,SYNTHETIC
READ,Student,"""{}""","""{}""",,d267314c-637a-4413-a374-d2911e0c6f5c,show students with age > 20,READ,student,"""{}""","""{\""age\"": \"">20\""}""",1,SYNTHETIC
DELETE,Subject,"""{'credits': '3'}""","""{}""",,e74006ec-e8d7-4f1a-9557-40cf9080ed07,delete subjects with credits=3,DELETE,subject,"""{}""","""{\""credits\"": \""3\""}""",1,SYNTHETIC
UPDATE,Teacher,"""{'status': 'active'}""","""{'email': 'domain'}""",,d706bc82-ff10-4955-926a-55e7a335e1a9,"update teachers with email domain @university.edu, set status=active",UPDATE,teacher,"""{\""status\"": \""active\""}""","""{\""email_domain\"": \""university.edu\""}""",2,SYNTHETIC
READ,Outcomes,"""{'outcomes': 'current month'}""","""{}""",,5125e06a-5b93-46e6-b440-c649d1fdf870,get outcomes for current month,READ,outcome,"""{}""","""{\""date\"": \""current month\""}""",1,SYNTHETIC
ADD,Invoice,"""{}""","""{}""",,78daf3c4-c2d1-4d86-973f-bf546b4cda36,add invoice with due_date=2025-07-31,ADD,invoice,"""{\""due_date\"": \""2025-07-31\""}""","""{}""",1,SYNTHETIC
DELETE,Test,"""{'grade': 'F'}""","""{}""",,8691e00d-e0b4-4623-bd9c-3c5339ee33ed,delete tests with grade=F,DELETE,test,"""{}""","""{\""grade\"": \""F\""}""",1,SYNTHETIC
UPDATE,Article,"""{'set': 'status'}""","""{'author': 'Jane'}""",,3ac0ae63-3ae5-429a-adf4-602091b4c323,"update articles with author=Jane, set status=published",UPDATE,article,"""{\""status\"": \""published\""}""","""{\""author\"": \""Jane\""}""",2,SYNTHETIC
READ,Course,"""{'students': '30'}""","""{}""",,fc81c477-498d-492c-878c-a4f50f82bdc0,show courses with less than 30 students,READ,course,"""{}""","""{\""number_of_students\"": \""<30\""}""",1,SYNTHETIC
DELETE,Book,"""{}""","""{}""",,342c31ca-df82-418b-aeb2-fbbd38cf370d,delete books published before 2000,DELETE,book,"""{}""","""{\""publication_year\"": \""<2000\""}""",1,SYNTHETIC
UPDATE,Employee,"""{'bonus': 'true'}""","""{'employees': 'with salary < 50000'}""",,58676ea1-2a0e-4178-bcdf-2910bde09713,"update employees with salary < 50000, set bonus=true",UPDATE,employee,"""{\""bonus\"": \""true\""}""","""{\""salary\"": \""<50000\""}""",2,SYNTHETIC
READ,Product,"""{'rating': '4 stars'}""","""{}""",,cc449c28-8378-4249-abc3-8bd497020b4b,get products with rating 4 stars,READ,product,"""{}""","""{\""rating\"": \""4 stars\""}""",1,SYNTHETIC
DELETE,Customer,"""{}""","""{}""",,b4bd0974-a612-4cc6-9e91-e24dde35f6d7,delete customers with no recent orders,DELETE,customer,"""{}""","""{\""recent_orders\"": \""none\""}""",1,SYNTHETIC
UPDATE,Order,"""{'fulfillment_date': 'tomorrow'}""","""{'status': 'status'}""",,a85f0c51-c8b2-4c44-a355-56d7af82be7f,"update orders with status pending, set fulfillment_date=tomorrow",UPDATE,order,"""{\""fulfillment_date\"": \""tomorrow\""}""","""{\""status\"": \""pending\""}""",2,SYNTHETIC
READ,Project,"""{}""","""{}""",,a40cfdb1-51a5-4de9-86fb-7b595a494d46,show projects ending this quarter,READ,project,"""{}""","""{\""end_date\"": \""this quarter\""}""",1,SYNTHETIC
DELETE,Task,"""{'tasks': 'with', 'priority': 'low'}""","""{}""",,4e7e3e71-9190-4a30-be8e-5c2068574b69,delete tasks with priority low,DELETE,task,"""{}""","""{\""priority\"": \""low\""}""",1,SYNTHETIC
UPDATE,Event,"""{'events': 'events'}""","""{'date': 'in past'}""",,1dafb81c-b12f-4a64-a9d5-7296cec9244b,"update events with date in past, set archived=true",UPDATE,event,"""{\""archived\"": \""true\""}""","""{\""date\"": \""past\""}""",2,SYNTHETIC
READ,Feedback,"""{'negative_sentiment': 'negative sentiment'}""","""{}""",,f76b705d-3ef5-41d5-a90f-6ece8668ff85,get feedback with negative sentiment,READ,feedback,"""{}""","""{\""sentiment\"": \""negative\""}""",1,SYNTHETIC
DELETE,User,"""{'users': 'inactive', 'year': 'year'}""","""{}""",,d62c0f10-eb81-4f3a-a579-dca61a165c23,delete users inactive for over a year,DELETE,user,"""{}""","""{\""last_login\"": \"">1 year ago\""}""",1,SYNTHETIC
UPDATE,Report,"""{'frequency': 'weekly'}""","""{'reports': 'reports', 'type': 'type'}""",,f6e84cc2-60c1-4751-8eb4-1564046ad522,"update reports with type daily, set frequency=weekly",UPDATE,report,"""{\""frequency\"": \""weekly\""}""","""{\""type\"": \""daily\""}""",2,SYNTHETIC
READ,Person,"""{'documents': 'created'}""","""{}""",,9dfc0324-df5d-40f1-9c20-a2ad460148e7,show documents created by John,READ,document,"""{}""","""{\""created_by\"": \""John\""}""",1,SYNTHETIC
DELETE,Movie,"""{'movies': 'released'}""","""{}""",,7bb3b585-5a80-41e0-a7b7-44a50264b154,delete movies released before 2000,DELETE,movie,"""{}""","""{\""release_year\"": \""<2000\""}""",1,SYNTHETIC
UPDATE,Song,"""{'songs': 'songs', 'set': 'set', 'popularity': 'high'}""","""{'genre': 'Pop'}""",,6cb1541a-a671-436a-9425-71a0fb1334e0,"update songs with genre Pop, set popularity=high",UPDATE,song,"""{\""popularity\"": \""high\""}""","""{\""genre\"": \""Pop\""}""",2,SYNTHETIC
READ,Album,"""{'albums': 'albums', 'tracks': 'tracks'}""","""{}""",,6f8aff3b-e510-4dba-a69d-0a17b6b223e7,get albums with less than 10 tracks,READ,album,"""{}""","""{\""number_of_tracks\"": \""<10\""}""",1,SYNTHETIC
DELETE,Playlist,"""{'playlists': 'playlists', 'songs': 'songs'}""","""{}""",,a05a563c-eed5-4ff2-9cca-44b2c95ca8c9,delete playlists with no songs,DELETE,playlist,"""{}""","""{\""number_of_songs\"": \""0\""}""",1,SYNTHETIC
UPDATE,Podcast,"""{'rating': '5 stars'}""","""{'host': 'Joe Rogan'}""",,fda19825-de77-48ed-a05f-f440d51cecd7,"update podcasts with host Joe Rogan, set rating=5 stars",UPDATE,podcast,"""{\""rating\"": \""5 stars\""}""","""{\""host\"": \""Joe Rogan\""}""",2,SYNTHETIC
