processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
UPDATE,app,{},None,,ef8ab696-5b9a-4ccd-b92f-431aba643e18,"update appliance Refrigerator, set color=silver",UPDATE,appliance,{'color': 'silver'},{'type': 'Refrigerator'},2,SYNTHETIC
ADD,clothing,"{'item': 'T-shirt', 'size': 'M'}",{},,09807c59-312b-4ebb-afda-ca29653ae725,"add clothing with item=T-shirt, size=M",ADD,clothing,"{'item': 'T-shirt', 'size': 'M'}",{},2,SYNTHETIC
READ,size,"{'size': 'M', 'clothing': ''}",{},,67f805a4-cfb8-43f8-b11e-54d1b6ef8cd8,show all size M clothing,READ,clothing,{},{'size': 'M'},1,SYNTHETIC
DELETE,clothing,{'t_shirt': 'clothing T-shirt'},{},,78ccb534-78c6-4e0d-adae-474631dcbf7b,delete clothing T-shirt,DELETE,clothing,{},{'item': 'T-shirt'},1,SYNTHETIC
UPDATE,,None,None,,ccdd4da7-38e0-4fcb-b7ce-89a4952bb82f,"update clothing T-shirt, set color=blue",UPDATE,clothing,{'color': 'blue'},{'item': 'T-shirt'},2,SYNTHETIC
ADD,foot,"{'type': 'Sneakers', 'brand': 'Nike'}",{},,9fd299e5-9d84-4f08-8301-385c7b094503,"add footwear with type=Sneakers, brand=Nike",ADD,footwear,"{'type': 'Sneakers', 'brand': 'Nike'}",{},2,SYNTHETIC
READ,foot,{None: 'nike'},{},,3fa17cc1-4b26-4325-82d7-27ee29db294a,get Nike footwear,READ,footwear,{},{'brand': 'Nike'},1,SYNTHETIC
DELETE,foot,{'footwear': 'Sneakers'},{},,71ab2962-d45b-428b-975c-a05bf296cf4e,delete footwear Sneakers,DELETE,footwear,{},{'type': 'Sneakers'},1,SYNTHETIC
UPDATE,,None,None,,bb8df2ac-8054-446e-af90-a8dbac81d5ea,"update footwear Sneakers, set size=9",UPDATE,footwear,{'size': '9'},{'type': 'Sneakers'},2,SYNTHETIC
ADD,furniture,"{'item': 'Sofa', 'material': 'leather'}",{},,bae8f278-60ea-43ca-bd6e-97f3bf956b4d,"add furniture with item=Sofa, material=leather",ADD,furniture,"{'item': 'Sofa', 'material': 'leather'}",{},2,SYNTHETIC
READ,leather,{'furniture': ''},{},,4d5ffd51-c0a5-4a02-8a17-3ce3cb330b82,show leather furniture,READ,furniture,{},{'material': 'leather'},1,SYNTHETIC
DELETE,furniture,{'sofa': 'ete furniture Sofa'},{},,b5849853-6c54-411a-adfb-56844750d331,delete furniture Sofa,DELETE,furniture,{},{'item': 'Sofa'},1,SYNTHETIC
UPDATE,,None,None,,7dbd98d7-8154-4db3-a434-ec6cbabe0a9b,"update furniture Sofa, set color=brown",UPDATE,furniture,{'color': 'brown'},{'item': 'Sofa'},2,SYNTHETIC
ADD,building,"{'type': 'Office', 'address': '456 Oak Ave'}",{},,42485ca5-06e9-4b12-b75d-d40c59dbf3d3,"add building with type=Office, address=456 Oak Ave",ADD,building,"{'type': 'Office', 'address': '456 Oak Ave'}",{},2,SYNTHETIC
READ,office,{'buildings': ''},{},,8af8f689-df78-4138-9f8f-2d73d7e2e398,get all office buildings,READ,building,{},{'type': 'Office'},1,SYNTHETIC
DELETE,building,{},{},,78ccb571-23a8-4baa-94eb-0b4303f38806,delete building 456 Oak Ave,DELETE,building,{},{'address': '456 Oak Ave'},1,SYNTHETIC
UPDATE,building,{'building': 'ave'},{},,27b5e276-de98-4203-8efc-fa2573c27251,"update building 456 Oak Ave, set floors=10",UPDATE,building,{'floors': '10'},{'address': '456 Oak Ave'},2,SYNTHETIC
ADD,device,"{'type': 'Smart Speaker', 'brand': 'Google'}",{},,d7604442-e87d-4602-88c7-367a89eb6d18,"add device with type=Smart Speaker, brand=Google",ADD,device,"{'type': 'Smart Speaker', 'brand': 'Google'}",{},2,SYNTHETIC
READ,devices,{},{},,1fe59d2c-a296-49a6-aecc-09a85b47e5b5,show Google devices,READ,device,{},{'brand': 'Google'},1,SYNTHETIC
DELETE,device,{'smart_speaker': 'e Smart Speaker'},{},,b4f706e6-5378-4ba8-9aa3-d9cd35fe793b,delete device Smart Speaker,DELETE,device,{},{'type': 'Smart Speaker'},1,SYNTHETIC
UPDATE,device,{},None,,1f87e1d0-16ba-4992-a70d-47b9be903c5d,"update device Smart Speaker, set status=offline",UPDATE,device,{'status': 'offline'},{'type': 'Smart Speaker'},2,SYNTHETIC
ADD,software,"{'name': 'Photoshop', 'version': 'CC'}",{},,01b90df2-056c-425c-a682-84152510a327,"add software with name=Photoshop, version=CC",ADD,software,"{'name': 'Photoshop', 'version': 'CC'}",{},2,SYNTHETIC
READ,software,{'version': 'CC'},{},,06a96449-f498-4c80-b58c-f5b641464fea,get software with version CC,READ,software,{},{'version': 'CC'},1,SYNTHETIC
DELETE,software,{},{},,d1ba5c85-bcf7-409d-94bc-b6e289adfda7,delete software Photoshop,DELETE,software,{},{'name': 'Photoshop'},1,SYNTHETIC
UPDATE,Photoshop,{},None,,467e07d9-bd1d-4274-94cb-3568c816bfc7,"update software Photoshop, set license=perpetual",UPDATE,software,{'license': 'perpetual'},{'name': 'Photoshop'},2,SYNTHETIC
ADD,game,"{'title': 'Cyberpunk 2077', 'genre': 'RPG'}",{},,3a2eabaa-9862-407d-830b-ffd72e735974,"add game with title=Cyberpunk 2077, genre=RPG",ADD,game,"{'title': 'Cyberpunk 2077', 'genre': 'RPG'}",{},2,SYNTHETIC
READ,,None,None,,997ed034-3769-451b-a8f0-9dc2fd6012ba,show RPG games,READ,game,{},{'genre': 'RPG'},1,SYNTHETIC
DELETE,,None,None,,a04d6a9e-e7f9-4014-b5fa-686de0578d73,delete game Cyberpunk 2077,DELETE,game,{},{'title': 'Cyberpunk 2077'},1,SYNTHETIC
UPDATE,game,{'game': 'cyberpunk'},{},,4070d463-5fd1-4231-814f-0fc450f5427d,"update game Cyberpunk 2077, set platform=PC",UPDATE,game,{'platform': 'PC'},{'title': 'Cyberpunk 2077'},2,SYNTHETIC
ADD,console,"{'brand': 'Sony', 'model': 'PlayStation 5'}",{},,8ca7ad0c-72f4-4a34-ac3e-e9d141306ea5,"add console with brand=Sony, model=PlayStation 5",ADD,console,"{'brand': 'Sony', 'model': 'PlayStation 5'}",{},2,SYNTHETIC
READ,console,{'consoles': 'sony'},{},,e0301b3b-72b0-4296-975f-ccb80ebfe1bc,get Sony consoles,READ,console,{},{'brand': 'Sony'},1,SYNTHETIC
DELETE,console,{},{},,209b3041-cdad-4f2f-90c9-6efda3d71d4b,delete console PlayStation 5,DELETE,console,{},{'model': 'PlayStation 5'},1,SYNTHETIC
UPDATE,console,{'console': 'playstation'},{},,04075e5f-1c02-4a6c-bb07-4ff78fa8940d,"update console PlayStation 5, set storage=1TB",UPDATE,console,{'storage': '1TB'},{'model': 'PlayStation 5'},2,SYNTHETIC
ADD,artwork,"{'title': 'Starry Night', 'artist': 'Vincent van Gogh'}",{},,ec428930-8d43-4b42-abaa-e8e98e984c84,"add artwork with title=Starry Night, artist=Vincent van Gogh",ADD,artwork,"{'title': 'Starry Night', 'artist': 'Vincent van Gogh'}",{},2,SYNTHETIC
READ,artwork,{'artworks': 'Vincent van Gogh'},{},,fb67989d-339e-4219-8825-c9b35e18e7a2,show artworks by Vincent van Gogh,READ,artwork,{},{'artist': 'Vincent van Gogh'},1,SYNTHETIC
DELETE,artwork,{},{},,1158b7b5-440c-4f01-8c6f-aae441628aca,delete artwork Starry Night,DELETE,artwork,{},{'title': 'Starry Night'},1,SYNTHETIC
UPDATE,,None,None,,bf4a8652-9a08-4b5e-8671-396fd03c5480,"update artwork Starry Night, set year=1889",UPDATE,artwork,{'year': '1889'},{'title': 'Starry Night'},2,SYNTHETIC
ADD,museum,"{'name': 'The Louvre', 'city': 'Paris'}",{},,512996d9-8782-4449-b96e-d8a8c29afc1c,"add museum with name=The Louvre, city=Paris",ADD,museum,"{'name': 'The Louvre', 'city': 'Paris'}",{},2,SYNTHETIC
READ,museum,{'museums': 'in Paris'},{},,795d5b08-1a93-4d89-b117-e36d77c7e39f,get museums in Paris,READ,museum,{},{'city': 'Paris'},1,SYNTHETIC
DELETE,museum,{},{},,f9ea835b-98d7-4a4c-9627-9f21d29669b8,delete museum The Louvre,DELETE,museum,{},{'name': 'The Louvre'},1,SYNTHETIC
UPDATE,museum,{'museum': 'louvre'},{},,8d6372bf-873f-474c-8274-704aa5885414,"update museum The Louvre, set exhibits=Ancient Egypt",UPDATE,museum,{'exhibits': 'Ancient Egypt'},{'name': 'The Louvre'},2,SYNTHETIC
ADD,monument,"{'name': 'Eiffel Tower', 'location': 'Paris'}",{},,81d94de4-23a0-4a21-a90e-0c748465e47b,"add monument with name=Eiffel Tower, location=Paris",ADD,monument,"{'name': 'Eiffel Tower', 'location': 'Paris'}",{},2,SYNTHETIC
READ,monument,{'monuments': 'in Paris'},{},,23644760-d293-4435-86a3-d57be8ba0c03,show monuments in Paris,READ,monument,{},{'location': 'Paris'},1,SYNTHETIC
DELETE,monument,{},{},,68c6d30e-3443-4ab6-80bc-339d5a56673f,delete monument Eiffel Tower,DELETE,monument,{},{'name': 'Eiffel Tower'},1,SYNTHETIC
UPDATE,monument,{'monument': 'tower'},{},,f4d398d5-84af-4bd6-9ff4-06d9c1447329,"update monument Eiffel Tower, set height=330m",UPDATE,monument,{'height': '330m'},{'name': 'Eiffel Tower'},2,SYNTHETIC
ADD,Landmark,"{'name': 'Statue of Liberty', 'city': 'New York'}",{},,094a11a8-5e39-4413-aff7-33315de3e2cc,"add landmark with name=Statue of Liberty, city=New York",ADD,landmark,"{'name': 'Statue of Liberty', 'city': 'New York'}",{},2,SYNTHETIC
READ,Landmark,{'landmarks': 'in New York'},{},,83928d58-b108-4b41-ab25-100d33bd8477,get landmarks in New York,READ,landmark,{},{'city': 'New York'},1,SYNTHETIC
DELETE,Statue,{},{},,187ce0b4-62d8-4873-a601-9ecb0b35eb47,delete landmark Statue of Liberty,DELETE,landmark,{},{'name': 'Statue of Liberty'},1,SYNTHETIC
UPDATE,Landmark,{'landmark': 'liberty'},{},,bd510366-2289-41fe-852b-0acd91707d8b,"update landmark Statue of Liberty, set year_built=1886",UPDATE,landmark,{'year_built': '1886'},{'name': 'Statue of Liberty'},2,SYNTHETIC
ADD,country,"{'name': 'Japan', 'capital': 'Tokyo'}",{},,91dab692-fbb4-4f37-9804-be452724b128,"add country with name=Japan, capital=Tokyo",ADD,country,"{'name': 'Japan', 'capital': 'Tokyo'}",{},2,SYNTHETIC
READ,countries,{'capital': 'Tokyo'},{},,634d2c86-5e03-42fc-98cc-5334d1fa1609,show countries with capital Tokyo,READ,country,{},{'capital': 'Tokyo'},1,SYNTHETIC
DELETE,country,{},{},,f9fa69e9-4e32-4e62-aab9-545cb4938a6b,delete country Japan,DELETE,country,{},{'name': 'Japan'},1,SYNTHETIC
UPDATE,country,{'country': 'japan'},{},,9b3f5160-ecbe-4932-a0d9-26947a828eb4,"update country Japan, set population=125 million",UPDATE,country,{'population': '125 million'},{'name': 'Japan'},2,SYNTHETIC
ADD,city,"{'name': 'London', 'country': 'UK'}",{},,435d8701-58c8-4cd9-a0ff-85238a1758d2,"add city with name=London, country=UK",ADD,city,"{'name': 'London', 'country': 'UK'}",{},2,SYNTHETIC
READ,city,{},{},,195709bf-8027-4cdb-a41c-d8bcec02488a,get cities in UK,READ,city,{},{'country': 'UK'},1,SYNTHETIC
DELETE,city,{},{},,51be90fe-3684-409c-9751-8e8fbe53ceb5,delete city London,DELETE,city,{},{'name': 'London'},1,SYNTHETIC
UPDATE,city,{'city': 'london'},{},,d94add84-ef8f-4120-a8bf-8c001ae250b3,"update city London, set population=9 million",UPDATE,city,{'population': '9 million'},{'name': 'London'},2,SYNTHETIC
ADD,person,"{'name': 'Alice', 'occupation': 'Engineer'}",{},,f6b3a16f-2db1-465a-ab94-5b747b9c74c8,"add person with name=Alice, occupation=Engineer",ADD,person,"{'name': 'Alice', 'occupation': 'Engineer'}",{},2,SYNTHETIC
READ,engineers,{'engineers': ''},{},,82c4c1d3-4272-42c8-83b1-8ab306558bf7,show all engineers,READ,person,{},{'occupation': 'Engineer'},1,SYNTHETIC
DELETE,person,{},{},,7170d0a6-1bdc-41a7-ac6c-48d5d2a6de71,delete person Alice,DELETE,person,{},{'name': 'Alice'},1,SYNTHETIC
UPDATE,,None,None,,17f9a7b5-0a78-4aa5-a2df-dd918a704e5f,"update person Alice, set age=30",UPDATE,person,{'age': '30'},{'name': 'Alice'},2,SYNTHETIC
ADD,animal,"{'species': 'Lion', 'habitat': 'Savanna'}",{},,37a1bf25-8601-4c2f-aea0-a6a1bcbe2699,"add animal with species=Lion, habitat=Savanna",ADD,animal,"{'species': 'Lion', 'habitat': 'Savanna'}",{},2,SYNTHETIC
READ,animal,{'animals': 'in Savanna'},{},,69335904-0a9f-49a7-a36b-79b7a00fd376,get animals in Savanna,READ,animal,{},{'habitat': 'Savanna'},1,SYNTHETIC
DELETE,animal,{'lion': 'ete animal Lion'},{},,59c31a78-2373-4923-827c-37805dd07331,delete animal Lion,DELETE,animal,{},{'species': 'Lion'},1,SYNTHETIC
UPDATE,animal,{},None,,3a03423d-b2da-49f9-83f9-5582cca3422d,"update animal Lion, set diet=carnivore",UPDATE,animal,{'diet': 'carnivore'},{'species': 'Lion'},2,SYNTHETIC
ADD,planet,"{'name': 'Mars', 'type': 'terrestrial'}",{},,1efe1e1a-5b82-4025-8e8b-90d26f4246ac,"add planet with name=Mars, type=terrestrial",ADD,planet,"{'name': 'Mars', 'type': 'terrestrial'}",{},2,SYNTHETIC
ADD,student,{},{},,764cbf1e-e589-4807-870b-d9f2e786a6c2,add a student with gpa=3.8,ADD,student,{'gpa': '3.8'},{},1,SYNTHETIC
READ,planets,{'terrestrial_planets': ''},{},,6da0ad28-9020-4598-a7fb-b6645cd91fd1,show terrestrial planets,READ,planet,{},{'type': 'terrestrial'},1,SYNTHETIC
DELETE,planet,{},{},,6e16d5d7-2b71-4fba-a3ce-e8b0130abc2b,delete planet Mars,DELETE,planet,{},{'name': 'Mars'},1,SYNTHETIC
UPDATE,planet,{'planet': 'mars'},{},,fd82f91a-54cb-42e9-9678-55c2d11f6917,"update planet Mars, set moons=2",UPDATE,planet,{'moons': '2'},{'name': 'Mars'},2,SYNTHETIC
ADD,Star,"{'name': 'Sun', 'type': 'G-type'}",{},,2891faf3-08dc-4b4d-becc-5fbf53fe6e32,"add star with name=Sun, type=G-type",ADD,star,"{'name': 'Sun', 'type': 'G-type'}",{},2,SYNTHETIC
READ,g,{'g_type': 'stars'},{},,b2d0e17b-7a51-42c8-b97f-fda259768333,get G-type stars,READ,star,{},{'type': 'G-type'},1,SYNTHETIC
DELETE,Star,{},{},,c75b7561-dabe-4d84-8fbe-b65287e7aad7,delete star Sun,DELETE,star,{},{'name': 'Sun'},1,SYNTHETIC
UPDATE,Star,{'star': 'sun'},{},,4aa252d9-7af6-4dbb-98c7-2081a5f50289,"update star Sun, set age=4.6 billion years",UPDATE,star,{'age': '4.6 billion years'},{'name': 'Sun'},2,SYNTHETIC
ADD,galaxy,"{'name': 'Milky Way', 'type': 'spiral'}",{},,25b26f56-b617-4c03-9188-5e19c33395de,"add galaxy with name=Milky Way, type=spiral",ADD,galaxy,"{'name': 'Milky Way', 'type': 'spiral'}",{},2,SYNTHETIC
READ,galaxies,{'spiral_galaxies': ''},{},,ec0105b6-2597-463c-8410-ee8bb7e0f384,show spiral galaxies,READ,galaxy,{},{'type': 'spiral'},1,SYNTHETIC
DELETE,galaxy,{},{},,625aadb9-21f9-4ba4-a5eb-9e63ec95ee2e,delete galaxy Milky Way,DELETE,galaxy,{},{'name': 'Milky Way'},1,SYNTHETIC
UPDATE,galaxy,{'galaxy': 'way'},{},,0144f511-8cc7-4cc7-a6ea-0504e8f66946,"update galaxy Milky Way, set diameter=100000 light-years",UPDATE,galaxy,{'diameter': '100000 light-years'},{'name': 'Milky Way'},2,SYNTHETIC
ADD,universe,{'theory': 'Big Bang'},{},,bfa8f2f5-6a54-40b3-b9ce-87c50c844f6a,add universe with theory=Big Bang,ADD,universe,{'theory': 'Big Bang'},{},1,SYNTHETIC
READ,universe,{'big_bang': 'theory'},{},,5f3fb43a-50a4-4e90-87bc-5489a4190320,get universe with Big Bang theory,READ,universe,{},{'theory': 'Big Bang'},1,SYNTHETIC
DELETE,universe,{'big_bang': 'theory'},{},,c56ee67b-c83b-4683-938e-dfb760a9c533,delete universe with Big Bang theory,DELETE,universe,{},{'theory': 'Big Bang'},1,SYNTHETIC
UPDATE,universe,{'universe': 'bang'},{},,7531d7f0-3771-4d33-bbe8-5e04253c32ae,"update universe with Big Bang theory, set age=13.8 billion years",UPDATE,universe,{'age': '13.8 billion years'},{'theory': 'Big Bang'},2,SYNTHETIC
ADD,instrument,"{'type': 'Guitar', 'brand': 'Fender'}",{},,a039ce66-8d32-4877-9ec7-58aedaaf0c1a,"add instrument with type=Guitar, brand=Fender",ADD,instrument,"{'type': 'Guitar', 'brand': 'Fender'}",{},2,SYNTHETIC
READ,guitar,{},{},,16eded37-de70-4700-86f7-1c8786f3fee7,show Fender guitars,READ,instrument,{},{'brand': 'Fender'},1,SYNTHETIC
DELETE,,None,None,,e2109236-16b5-4794-8a92-0e9be7b6e40e,delete instrument Guitar,DELETE,instrument,{},{'type': 'Guitar'},1,SYNTHETIC
UPDATE,instrument,{},None,,6628f8e1-393a-4a58-a3b9-93c1182cc3de,"update instrument Guitar, set strings=6",UPDATE,instrument,{'strings': '6'},{'type': 'Guitar'},2,SYNTHETIC
ADD,painting,"{'title': 'Mona Lisa', 'artist': 'Leonardo da Vinci'}",{},,b595626c-92da-4ead-8953-3d2e38efeaaf,"add painting with title=Mona Lisa, artist=Leonardo da Vinci",ADD,painting,"{'title': 'Mona Lisa', 'artist': 'Leonardo da Vinci'}",{},2,SYNTHETIC
READ,painting,{'paintings': 'Leonardo da Vinci'},{},,9905ee69-1d21-41bc-b89b-8e09e33b6a9e,get paintings by Leonardo da Vinci,READ,painting,{},{'artist': 'Leonardo da Vinci'},1,SYNTHETIC
DELETE,painting,{},{},,5cb60d9f-ea1c-42ac-8ea8-66bc83d4b030,delete painting Mona Lisa,DELETE,painting,{},{'title': 'Mona Lisa'},1,SYNTHETIC
UPDATE,,None,None,,a7646cbb-2346-41b0-b24d-b9e7f890e16a,"update painting Mona Lisa, set year=1503",UPDATE,painting,{'year': '1503'},{'title': 'Mona Lisa'},2,SYNTHETIC
ADD,sculpture,"{'name': 'David', 'artist': 'Michelangelo'}",{},,a9cc6fb6-78d9-42a5-86ca-82a00f4f7fb9,"add sculpture with name=David, artist=Michelangelo",ADD,sculpture,"{'name': 'David', 'artist': 'Michelangelo'}",{},2,SYNTHETIC
READ,sculptures,{},{},,84c318f3-a612-497f-ab1b-37d078658c6e,show sculptures by Michelangelo,READ,sculpture,{},{'artist': 'Michelangelo'},1,SYNTHETIC
DELETE,sculpture,{},{},,a7ab9340-9110-4d59-99a0-dc89be15ec36,delete sculpture David,DELETE,sculpture,{},{'name': 'David'},1,SYNTHETIC
UPDATE,sculpture,{'sculpture': 'david'},{},,55d75fba-ffc2-413e-8c37-d1bb7052e82e,"update sculpture David, set material=marble",UPDATE,sculpture,{'material': 'marble'},{'name': 'David'},2,SYNTHETIC
ADD,student,"{'name': 'Emily', 'id': 'S001'}",{},,677a58aa-62ba-463e-afff-26913d856d50,"add a student with name=Emily, id=S001",ADD,student,"{'name': 'Emily', 'id': 'S001'}",{},2,SYNTHETIC
ADD,subject,"{'name': 'Chemistry', 'credits': '4'}",{},,ea6b66d8-d695-41f2-a2f8-724bcd7fc0af,"add subject with name=Chemistry, credits=4",ADD,subject,"{'name': 'Chemistry', 'credits': '4'}",{},2,SYNTHETIC
ADD,teacher,"{'name': 'Maria', 'department': 'Physics'}",{},,59981d45-c22e-487b-9e16-21dbc1e5131b,"add teacher with name=Maria, department=Physics",ADD,teacher,"{'name': 'Maria', 'department': 'Physics'}",{},2,SYNTHETIC
ADD,outcome,{'category': 'Salary'},{},,a7c77e58-d71c-4026-b4dc-53c96e3c957a,"add outcome with category=Salary, amount=5000",ADD,outcome,"{'category': 'Salary', 'amount': '5000'}",{},2,SYNTHETIC
ADD,in,{'id': 'INV005'},{},,b44921b7-0a06-448b-a22c-1e13216477f0,"add invoice with id=INV005, total=250.75",ADD,invoice,"{'id': 'INV005', 'total': '250.75'}",{},2,SYNTHETIC
ADD,test,"{'subject': 'Math', 'grade': 'A'}",{},,711f50ba-51e4-4cd2-a9d7-b7c136f7b25f,"add test with subject=Math, grade=A",ADD,test,"{'subject': 'Math', 'grade': 'A'}",{},2,SYNTHETIC
DELETE,student,{'id': 'S001'},{},,102204e1-590e-4489-9e0c-ae5cec54175e,delete student id=S001,DELETE,student,{},{'id': 'S001'},1,SYNTHETIC
UPDATE,subject,{},None,,070f5100-515b-45f7-b925-425a9a3c9196,"update subject Chemistry, set description='Introductory Chemistry'",UPDATE,subject,{'description': 'Introductory Chemistry'},{'name': 'Chemistry'},2,SYNTHETIC
READ,teacher,{'physics': 'department'},{},,e11daf6f-84a4-4612-b066-44f79eb03d7e,show teachers from Physics department,READ,teacher,{},{'department': 'Physics'},1,SYNTHETIC
READ,outcomes,{'outcomes': 'with amount > 1000'},{},,6212aece-28c4-4d67-89c7-d226efb650fb,get outcomes with amount > 1000,READ,outcome,{},{'amount': '>1000'},1,SYNTHETIC
UPDATE,in,{},None,,e107bc71-774e-45f9-b482-782fa3c61f49,"update invoice INV005, set status=paid",UPDATE,invoice,{'status': 'paid'},{'id': 'INV005'},2,SYNTHETIC
ADD,article,{'article': 'ai'},{},,0ca1a31f-1206-44e5-9296-5212f7f54a23,"add article about AI, date=2024-01-15",ADD,article,"{'topic': 'AI', 'date': '2024-01-15'}",{},2,SYNTHETIC
DELETE,article,{'topic': 'AI'},{},,d6219069-4d25-451f-a9b8-1e8f73fdde47,delete article with topic AI,DELETE,article,{},{'topic': 'AI'},1,SYNTHETIC
UPDATE,article,{},None,,10fc6219-6a0b-4842-aee8-0a4a463fa83c,"update article with date 2024-01-15, set author=John Doe",UPDATE,article,{'author': 'John Doe'},{'date': '2024-01-15'},2,SYNTHETIC
ADD,student,{'enrollment_date': '2023-09-01'},{},,c1a28b60-06c4-4793-9775-b11df3f751fd,add a student with enrollment_date=2023-09-01,ADD,student,{'enrollment_date': '2023-09-01'},{},1,SYNTHETIC
ADD,Course,{},{},,5f16146b-8304-4b64-ad17-19ad4e28424c,add course with instructor=Dr. Smith,ADD,course,{'instructor': 'Dr. Smith'},{},1,SYNTHETIC
ADD,book,{'978_0321765723': ''},{},,881546b2-aab2-4521-a485-c90a928040df,add book with ISBN=978-0321765723,ADD,book,{'ISBN': '978-0321765723'},{},1,SYNTHETIC
ADD,employee,{'employee_id': 'EMP007'},{},,f3bd1739-f046-4e41-99c9-6fb229acb995,add employee with employee_id=EMP007,ADD,employee,{'employee_id': 'EMP007'},{},1,SYNTHETIC
ADD,product,{},{},,ccc9c875-2b98-4244-9616-a18b4cd5e206,add product with SKU=SKU001,ADD,product,{'SKU': 'SKU001'},{},1,SYNTHETIC
ADD,customer,{'customer_id': 'CUST003'},{},,d213926c-396a-45f2-a1f9-7b737a375317,add customer with customer_id=CUST003,ADD,customer,{'customer_id': 'CUST003'},{},1,SYNTHETIC
ADD,Order,{'order_date': '2025-06-10'},{},,e8328035-1194-4996-9589-d6655bb15fbb,add order with order_date=2025-06-10,ADD,order,{'order_date': '2025-06-10'},{},1,SYNTHETIC
ADD,project,{'start_date': '2025-01-01'},{},,b3474617-b04f-4bef-8198-45b862d34fbc,add project with start_date=2025-01-01,ADD,project,{'start_date': '2025-01-01'},{},1,SYNTHETIC
ADD,task,{},{},,627b93b8-b428-4b3f-96b7-161f470d41ec,add task with assigned_to=Alice,ADD,task,{'assigned_to': 'Alice'},{},1,SYNTHETIC
ADD,event,{'location': 'Conference Room A'},{},,4caabb99-2a83-48f9-b2fe-1a041a7ec9e1,add event with location=Conference Room A,ADD,event,{'location': 'Conference Room A'},{},1,SYNTHETIC
ADD,feedback,{'source': 'website'},{},,d1509c97-f58a-44b2-a613-2d0b92f72b53,add feedback with source=website,ADD,feedback,{'source': 'website'},{},1,SYNTHETIC
ADD,user,{'role': 'admin'},{},,ad6e703d-1907-4e12-a29f-0c0a4beb6bb4,add user with role=admin,ADD,user,{'role': 'admin'},{},1,SYNTHETIC
ADD,Report,{'generation_date': 'today'},{},,c4e5952b-0b91-4ef6-b66f-6ea3c97cb886,add report with generation_date=today,ADD,report,{'generation_date': 'today'},{},1,SYNTHETIC
ADD,document,{'creation_date': '2024-05-20'},{},,830d12ec-7a15-4a81-866f-2f0eb054e785,add document with creation_date=2024-05-20,ADD,document,{'creation_date': '2024-05-20'},{},1,SYNTHETIC
ADD,film,{'genre': 'Action'},{},,5e77ec15-c088-4f85-8e68-46274b87343c,add movie with genre=Action,ADD,movie,{'genre': 'Action'},{},1,SYNTHETIC
ADD,song,{'duration': '3:45'},{},,c2815b24-43c9-43f2-a88a-e19405349d5d,add song with duration=3:45,ADD,song,{'duration': '3:45'},{},1,SYNTHETIC
ADD,album,{'genre': 'Pop'},{},,441fb60c-a03c-4308-902d-b61687edb046,add album with genre=Pop,ADD,album,{'genre': 'Pop'},{},1,SYNTHETIC
ADD,play,{'number_of_songs': '25'},{},,81fb3425-1a14-4344-a3aa-804c89de0725,add playlist with number_of_songs=25,ADD,playlist,{'number_of_songs': '25'},{},1,SYNTHETIC
ADD,podcast,{'category': 'Technology'},{},,cc29cf2f-cb89-4a37-99bd-a32807dfe90a,add podcast with category=Technology,ADD,podcast,{'category': 'Technology'},{},1,SYNTHETIC
ADD,recipe,{'difficulty': 'medium'},{},,9fa92bbc-eaa9-4e57-a6d3-5f6669a205eb,add recipe with difficulty=medium,ADD,recipe,{'difficulty': 'medium'},{},1,SYNTHETIC
ADD,ingredient,{'storage_type': 'pantry'},{},,9c12684c-ecc5-4959-9c6f-4138def07307,add ingredient with storage_type=pantry,ADD,ingredient,{'storage_type': 'pantry'},{},1,SYNTHETIC
ADD,restaurant,{'capacity': '100'},{},,96e22cc5-2bf8-4838-aee3-0814b2cd5b16,add restaurant with capacity=100,ADD,restaurant,{'capacity': '100'},{},1,SYNTHETIC
ADD,car,{'color': 'red'},{},,c88a9e2f-73f6-4534-89e5-c8ed71ce2322,add car with color=red,ADD,car,{'color': 'red'},{},1,SYNTHETIC
ADD,house,"{'area': '1500', 'sq_ft': ''}",{},,ec10e694-7d90-46b7-8f65-a6a88ee0e345,add house with area=1500 sq ft,ADD,house,{'area': '1500 sq ft'},{},1,SYNTHETIC
ADD,pet,{},{},,2257eaba-7993-45b6-a541-36ed51d1d8eb,add pet with vaccinated=true,ADD,pet,{'vaccinated': 'true'},{},1,SYNTHETIC
ADD,plant,{'watering_frequency': 'weekly'},{},,fc91d792-a08f-4500-a039-dc9d1881d994,add plant with watering_frequency=weekly,ADD,plant,{'watering_frequency': 'weekly'},{},1,SYNTHETIC
ADD,computer,{},{},,af67a123-cfa3-4fcf-930b-f9c615ea8ee8,add computer with OS=Windows,ADD,computer,{'OS': 'Windows'},{},1,SYNTHETIC
ADD,phone,{'carrier': 'Verizon'},{},,423698e1-09bd-42c8-b5d2-2f45b97b4d16,add phone with carrier=Verizon,ADD,phone,{'carrier': 'Verizon'},{},1,SYNTHETIC
ADD,app,{'energy_rating': 'A++'},{},,ae260216-6802-49a2-b2f5-2bda9c9f8840,add appliance with energy_rating=A++,ADD,appliance,{'energy_rating': 'A++'},{},1,SYNTHETIC
