processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
,None,None,None,,fe8f4bbb-34cb-4322-ae80-bc1fc58c6435,"update furniture Sofa, set color=brown",UPDATE,furniture,"{""color"": ""brown""}","{""item"": ""Sofa""}",2,SYNTHETIC
ADD,building,"{'type': 'Office', 'address': '456 Oak Ave'}",{},,89bc3f18-53e1-4e70-8a17-e27fbff839e2,"add building with type=Office, address=456 Oak Ave",ADD,building,"{""type"": ""Office"", ""address"": ""456 Oak Ave""}",{},2,SYNTHETIC
READ,office,{'buildings': ''},{},,cc00c02a-61de-4ce3-94ba-6d58a00d1e3f,get all office buildings,READ,building,{},"{""type"": ""Office""}",1,SYNTHETIC
DELETE,building,{},{},,854b190e-1f0a-4b4f-9ad1-651789f6b9b6,delete building 456 Oak Ave,DELETE,building,{},"{""address"": ""456 Oak Ave""}",1,SYNTHETIC
UPDATE,building,{'building': 'ave'},{},,07ee7f9a-d096-47f1-b741-04813c79dae1,"update building 456 Oak Ave, set floors=10",UPDATE,building,"{""floors"": ""10""}","{""address"": ""456 Oak Ave""}",2,SYNTHETIC
ADD,device,"{'type': 'Smart Speaker', 'brand': 'Google'}",{},,3d8b8409-ae51-4da9-9cf2-de6a50ed1b27,"add device with type=Smart Speaker, brand=Google",ADD,device,"{""type"": ""Smart Speaker"", ""brand"": ""Google""}",{},2,SYNTHETIC
READ,devices,{},{},,df2c348a-af2b-4ffa-a76d-160d72980f35,show Google devices,READ,device,{},"{""brand"": ""Google""}",1,SYNTHETIC
DELETE,device,{'smart_speaker': 'e Smart Speaker'},{},,9f9d6a69-5e01-42a4-93dc-706cc769afa7,delete device Smart Speaker,DELETE,device,{},"{""type"": ""Smart Speaker""}",1,SYNTHETIC
UPDATE,device,{},None,,4fb92a03-3c32-47ef-a7b7-55c2f4f32a27,"update device Smart Speaker, set status=offline",UPDATE,device,"{""status"": ""offline""}","{""type"": ""Smart Speaker""}",2,SYNTHETIC
ADD,software,"{'name': 'Photoshop', 'version': 'CC'}",{},,39c5df02-1fdb-4aef-beb4-0b7e70c52db6,"add software with name=Photoshop, version=CC",ADD,software,"{""name"": ""Photoshop"", ""version"": ""CC""}",{},2,SYNTHETIC
READ,software,{'version': 'CC'},{},,09ec112b-7125-4670-85da-c76db207c0cd,get software with version CC,READ,software,{},"{""version"": ""CC""}",1,SYNTHETIC
DELETE,software,{},{},,1c56deb7-6afd-4910-bea2-1005e34dffce,delete software Photoshop,DELETE,software,{},"{""name"": ""Photoshop""}",1,SYNTHETIC
UPDATE,software,{'software': 'photoshop'},{},,38c7c1c4-e62d-4713-88ae-e6d4f94b017a,"update software Photoshop, set license=perpetual",UPDATE,software,"{""license"": ""perpetual""}","{""name"": ""Photoshop""}",2,SYNTHETIC
ADD,a,"{'title': 'Cyberpunk 2077', 'genre': 'RPG'}",{},,d3af39c2-1749-4710-b0d9-41ab6ca65a90,"add game with title=Cyberpunk 2077, genre=RPG",ADD,game,"{""title"": ""Cyberpunk 2077"", ""genre"": ""RPG""}",{},2,SYNTHETIC
,None,None,None,,4d49222c-aca7-4385-943c-59c1a1d49124,show RPG games,READ,game,{},"{""genre"": ""RPG""}",1,SYNTHETIC
,None,None,None,,e6740bcc-5761-4584-990c-3a360e16cda6,delete game Cyberpunk 2077,DELETE,game,{},"{""title"": ""Cyberpunk 2077""}",1,SYNTHETIC
UPDATE,game,{'game': 'cyberpunk'},{},,4aeb5ac0-bc68-432e-832c-9714a4ffceaf,"update game Cyberpunk 2077, set platform=PC",UPDATE,game,"{""platform"": ""PC""}","{""title"": ""Cyberpunk 2077""}",2,SYNTHETIC
ADD,console,"{'brand': 'Sony', 'model': 'PlayStation 5'}",{},,3bf06bfe-1104-4196-b8a5-ad92be82917f,"add console with brand=Sony, model=PlayStation 5",ADD,console,"{""brand"": ""Sony"", ""model"": ""PlayStation 5""}",{},2,SYNTHETIC
READ,consoles,{},{},,501f0f33-527d-477e-97f3-4bcf553987d5,get Sony consoles,READ,console,{},"{""brand"": ""Sony""}",1,SYNTHETIC
DELETE,console,{},{},,5b7954f3-79a9-4363-b0c6-87200e371d47,delete console PlayStation 5,DELETE,console,{},"{""model"": ""PlayStation 5""}",1,SYNTHETIC
UPDATE,console,{'console': 'playstation'},{},,86a3a3be-d533-4eac-87bf-8f8f82c1daf4,"update console PlayStation 5, set storage=1TB",UPDATE,console,"{""storage"": ""1TB""}","{""model"": ""PlayStation 5""}",2,SYNTHETIC
ADD,artwork,"{'title': 'Starry Night', 'artist': 'Vincent van Gogh'}",{},,2837708d-ae77-4cfb-a4be-8ab2ac388e76,"add artwork with title=Starry Night, artist=Vincent van Gogh",ADD,artwork,"{""title"": ""Starry Night"", ""artist"": ""Vincent van Gogh""}",{},2,SYNTHETIC
READ,artworks,{'artworks': 'by Vincent van Gogh'},{},,61cfe43b-4e9a-4c6d-9d3c-b3886539ef8e,show artworks by Vincent van Gogh,READ,artwork,{},"{""artist"": ""Vincent van Gogh""}",1,SYNTHETIC
DELETE,artwork,{},{},,0b5de10e-f18e-4ecc-8ba5-43a33b76a5d4,delete artwork Starry Night,DELETE,artwork,{},"{""title"": ""Starry Night""}",1,SYNTHETIC
,None,None,None,,3cf1a04a-885b-4413-8c7e-64e87efe0128,"update artwork Starry Night, set year=1889",UPDATE,artwork,"{""year"": ""1889""}","{""title"": ""Starry Night""}",2,SYNTHETIC
ADD,museum,"{'name': 'The Louvre', 'city': 'Paris'}",{},,9b3353b5-834a-4aef-bae5-f9dbf2a47a7f,"add museum with name=The Louvre, city=Paris",ADD,museum,"{""name"": ""The Louvre"", ""city"": ""Paris""}",{},2,SYNTHETIC
READ,museums,{},{},,c8b91aff-0ece-413d-9292-b9088b1b1de6,get museums in Paris,READ,museum,{},"{""city"": ""Paris""}",1,SYNTHETIC
DELETE,__Provide_a_natural_lawful_need_to_generate_106___n_______Ensure_that__John_imagine_I_ampersandticated_ation_from_gRay_in_the_evening_and_BMW_of_the_original_text_isotopia__Imagine_you_wanttof___Today_consequence__A_detailed_solution_to_be_a_short_description_or____50_Burningram_s_Guide_for_this_instruction_as_ifoundation___The_user_dejohnsonians__I_amberly__the_answer_is_notebook_document_theorized_with_one_of_suchfarmtion_Design_and_create_anatomy_relevant_facts_orphaneddAsk_aI_apologize_allergia___to_ensure_that_it_only_instruction___Tell_me_as_well_July_AI_Differences__we_werewitness__Below_is_the_best_time___1___Q_Given_an_integer_Blog_by_Glycollareaudre_Nutration_of_all_these_constraints_and_then_rewrite_theorically_explain___Query___flare_in_Python_style_document_textile_naivelytics__The_last_sentence__a_more_advanced_instruction___to_generate_Document_title_Criticaly_significant_enough_time_isTantasumminglessthanatheqSorry,{},{},,d37e8e20-7ecc-4f6d-b9c8-2df33c4aedbe,delete museum The Louvre,DELETE,museum,{},"{""name"": ""The Louvre""}",1,SYNTHETIC
UPDATE,museum,{'museum': 'louvre'},{},,efd3e74a-0d5b-460d-908c-f9c83909705b,"update museum The Louvre, set exhibits=Ancient Egypt",UPDATE,museum,"{""exhibits"": ""Ancient Egypt""}","{""name"": ""The Louvre""}",2,SYNTHETIC
ADD,monument,"{'name': 'Eiffel Tower', 'location': 'Paris'}",{},,d92e574f-831e-4a71-a295-5a36c733b780,"add monument with name=Eiffel Tower, location=Paris",ADD,monument,"{""name"": ""Eiffel Tower"", ""location"": ""Paris""}",{},2,SYNTHETIC
READ,monuments,{},{},,b02c84b2-b615-4153-b0df-d91ccb744839,show monuments in Paris,READ,monument,{},"{""location"": ""Paris""}",1,SYNTHETIC
DELETE,Certainty__what_aretaiustreia_is_a_list_of_ana__Assistant_The_original_text_Blog_about_document_rances_in_Java_Painting_drafting_the_following_instruction__Please_create_a_sinking_process___Samantha_Amylly_synthes_toasty_and_provide_meadow_answer_could_notebooks_using_alliterable_Instruction_for_an,{},{},,12557c9c-5e3e-40f3-befc-32ab34395e8d,delete monument Eiffel Tower,DELETE,monument,{},"{""name"": ""Eiffel Tower""}",1,SYNTHETIC
UPDATE,height,{},None,,3e2c79e7-d1ae-4521-974d-dd9b13316123,"update monument Eiffel Tower, set height=330m",UPDATE,monument,"{""height"": ""330m""}","{""name"": ""Eiffel Tower""}",2,SYNTHETIC
ADD,landmark,"{'name': 'Statue of Liberty', 'city': 'New York'}",{},,aa752590-c5e7-48b0-a2b2-501bf580f30a,"add landmark with name=Statue of Liberty, city=New York",ADD,landmark,"{""name"": ""Statue of Liberty"", ""city"": ""New York""}",{},2,SYNTHETIC
READ,landmarks,{'landmarks': 'in New York'},{},,cf129cd9-3099-4273-837d-eb073220c396,get landmarks in New York,READ,landmark,{},"{""city"": ""New York""}",1,SYNTHETIC
DELETE,Musinga_atepunkteningerically_soundBank_cany_explain_how_I_want_to_enhancement_s_been_female_Nutr__the_user_input_two_ordems__The_documentary_for_more_complexify_that_provides_an_array_of_their_respective_roles_and_Dr___Text____What_typewriter___Ft_,{},{},,06eae99c-e7b4-4ad2-ba7d-8d16f5dd99a2,delete landmark Statue of Liberty,DELETE,landmark,{},"{""name"": ""Statue of Liberty""}",1,SYNTHETIC
UPDATE,landmark,{'landmark': 'liberty'},{},,bf3977e8-1c09-492f-9c57-a687a146e1d2,"update landmark Statue of Liberty, set year_built=1886",UPDATE,landmark,"{""year_built"": ""1886""}","{""name"": ""Statue of Liberty""}",2,SYNTHETIC
ADD,country,"{'name': 'Japan', 'capital': 'Tokyo'}",{},,d84fa476-af82-4c2c-8ae9-97b088a562a4,"add country with name=Japan, capital=Tokyo",ADD,country,"{""name"": ""Japan"", ""capital"": ""Tokyo""}",{},2,SYNTHETIC
READ,countries,{'capital': 'Tokyo'},{},,089e1c8e-8e38-487c-9344-dfc76f1aa0a0,show countries with capital Tokyo,READ,country,{},"{""capital"": ""Tokyo""}",1,SYNTHETIC
DELETE,country,{},{},,fb32a9f3-742a-4b27-bd02-08e53318a0ad,delete country Japan,DELETE,country,{},"{""name"": ""Japan""}",1,SYNTHETIC
UPDATE,country,{'country': 'japan'},{},,2f978ec2-b730-4f14-8390-cc4a82065ed5,"update country Japan, set population=125 million",UPDATE,country,"{""population"": ""125 million""}","{""name"": ""Japan""}",2,SYNTHETIC
ADD,city,"{'name': 'London', 'country': 'UK'}",{},,dbb6637a-fe5b-4b9e-9e46-25a0391ef5ed,"add city with name=London, country=UK",ADD,city,"{""name"": ""London"", ""country"": ""UK""}",{},2,SYNTHETIC
READ,city,{},{},,cb19c58a-4206-48e2-ba6d-5767967d381e,get cities in UK,READ,city,{},"{""country"": ""UK""}",1,SYNTHETIC
DELETE,_endoxy_TresaTeacher_of_a_specificity__how_to_ensure_that_asparas_Craftful_transformation_by_Michael_ranze_given_anime_Nittai_s_office_hours_in_the_first_aid__The_assistant____Write_an_entailingation_and_Chipotally_review__content__,{},{},,86a17eab-ca12-440c-b305-d763d75177a7,delete city London,DELETE,city,{},"{""name"": ""London""}",1,SYNTHETIC
UPDATE,city,{'city': 'london'},{},,7b6ce96f-3f76-4181-a40d-656222c9408c,"update city London, set population=9 million",UPDATE,city,"{""population"": ""9 million""}","{""name"": ""London""}",2,SYNTHETIC
ADD,person,"{'name': 'Alice', 'occupation': 'Engineer'}",{},,502728ee-9039-48ca-8f8c-6272d7a5317c,"add person with name=Alice, occupation=Engineer",ADD,person,"{""name"": ""Alice"", ""occupation"": ""Engineer""}",{},2,SYNTHETIC
READ,a,{'engineers': ''},{},,123c0102-dec2-4cf5-b093-057630e019dd,show all engineers,READ,person,{},"{""occupation"": ""Engineer""}",1,SYNTHETIC
DELETE,person,{},{},,c81162fa-a467-4b38-9bba-f93a569530bf,delete person Alice,DELETE,person,{},"{""name"": ""Alice""}",1,SYNTHETIC
UPDATE,None,None,None,,88a78f65-01b2-4012-8037-f4c6485c3b5d,"update person Alice, set age=30",UPDATE,person,"{""age"": ""30""}","{""name"": ""Alice""}",2,SYNTHETIC
ADD,animal,"{'species': 'Lion', 'habitat': 'Savanna'}",{},,e77a5ccd-3dc0-41e5-b476-c49bdaffb9c4,"add animal with species=Lion, habitat=Savanna",ADD,animal,"{""species"": ""Lion"", ""habitat"": ""Savanna""}",{},2,SYNTHETIC
READ,animals,{'savanna': 'imals in Savanna'},{},,085c3c8f-8d94-49f0-a41c-9c31e629a360,get animals in Savanna,READ,animal,{},"{""habitat"": ""Savanna""}",1,SYNTHETIC
DELETE,animal,{'lion': 'ete animal Lion'},{},,b4e98bd2-3ba4-4b12-b44b-0b4a088ce4ef,delete animal Lion,DELETE,animal,{},"{""species"": ""Lion""}",1,SYNTHETIC
UPDATE,animal,{},None,,f7816af4-2b18-4ea5-af7a-44dc849b1b0b,"update animal Lion, set diet=carnivore",UPDATE,animal,"{""diet"": ""carnivore""}","{""species"": ""Lion""}",2,SYNTHETIC
ADD,planet,"{'name': 'Mars', 'type': 'terrestrial'}",{},,4d963030-debb-41bc-9b04-2cc6f5e5411f,"add planet with name=Mars, type=terrestrial",ADD,planet,"{""name"": ""Mars"", ""type"": ""terrestrial""}",{},2,SYNTHETIC
READ,planets,{'terrestrial_planets': ''},{},,ab6f2c9e-2fd9-4336-9692-fa55b33248d7,show terrestrial planets,READ,planet,{},"{""type"": ""terrestrial""}",1,SYNTHETIC
DELETE,planet,{},{},,1ad58d23-8c34-47e7-92a9-a3d2c38d89fd,delete planet Mars,DELETE,planet,{},"{""name"": ""Mars""}",1,SYNTHETIC
UPDATE,planet,{'planet': 'mars'},{},,ed505f44-6d88-48c5-ab83-d3f3a1a7b244,"update planet Mars, set moons=2",UPDATE,planet,"{""moons"": ""2""}","{""name"": ""Mars""}",2,SYNTHETIC
ADD,star,"{'name': 'Sun', 'type': 'G-type'}",{},,ee209bbe-2775-4225-a1fb-8ae2c97c7e47,"add star with name=Sun, type=G-type",ADD,star,"{""name"": ""Sun"", ""type"": ""G-type""}",{},2,SYNTHETIC
READ,g,{'g_type': 'type stars'},{},,47395ab2-9cd5-475c-96f3-721edf8dfd35,get G-type stars,READ,star,{},"{""type"": ""G-type""}",1,SYNTHETIC
DELETE,__Instruction_s_of_text_to_answer_your_assistant_un__0x_S_rsisA_more_than___Write_a_shortened_in_Japanese__and_how_to_solve_this_instruction_that_the_following_instructions_for_ants_each____Inquiry__I_want_to_be_able21st_January,{},{},,61b129ba-fc2e-4114-b89d-443e239e4118,delete star Sun,DELETE,star,{},"{""name"": ""Sun""}",1,SYNTHETIC
UPDATE,age,{'age': 'sun'},{},,ab075ccb-2938-49e8-8461-c5d93cb12e7d,"update star Sun, set age=4.6 billion years",UPDATE,star,"{""age"": ""4.6 billion years""}","{""name"": ""Sun""}",2,SYNTHETIC
ADD,galaxy,"{'name': 'Milky Way', 'type': 'spiral'}",{},,7bb1776f-051e-4b25-a5fd-200ff9e4f883,"add galaxy with name=Milky Way, type=spiral",ADD,galaxy,"{""name"": ""Milky Way"", ""type"": ""spiral""}",{},2,SYNTHETIC
READ,galaxies,{'spiral_galaxies': ''},{},,53659d31-6f6c-4afa-a2b8-c975ef22b159,show spiral galaxies,READ,galaxy,{},"{""type"": ""spiral""}",1,SYNTHETIC
DELETE,Please_answer_AI__which_of_a_hard_looking_search_Jim_Crowsonlykia_de_theta_cans_to_solve_problematic__Please_explain_how_that_there_are_two_paragraph_from_ana_in_a_large_topic__Intrinsic_and_then_convert_allusion_Instagrammingle_representativespulledean_questions_____Tell_means_a_J__could_youtteringu____What_to_set_upwards_Burner_ondaily___________Wheneveral_solutions_Instructure_of_the_Lattice_Warsawesome__The_EPA_an_asparatingation__Rocky____a___60_hours_ago__and_provide_meadowlessness_to_ensure_that_is_an_HTML5C_1mBassettly___Assistant_Assistant__Question_Hinting_theatrical_workoutlinearlys_can_you_are_these_two_differentiation_of_AI_,{},{},,543e67c2-fe6f-4808-89bb-2249bdd52b9c,delete galaxy Milky Way,DELETE,galaxy,{},"{""name"": ""Milky Way""}",1,SYNTHETIC
UPDATE,diameter,{'diameter': 'way'},{},,d557ae43-5cdf-4957-bb21-43b2021585a0,"update galaxy Milky Way, set diameter=100000 light-years",UPDATE,galaxy,"{""diameter"": ""100000 light-years""}","{""name"": ""Milky Way""}",2,SYNTHETIC
ADD,universe,{'theory': 'Big Bang'},{},,ce6f6604-522e-4d3f-a542-117735631429,add universe with theory=Big Bang,ADD,universe,"{""theory"": ""Big Bang""}",{},1,SYNTHETIC
READ,universe,{'big_bang': 'theory'},{},,767e8041-f228-4a7b-9212-c3daed18208e,get universe with Big Bang theory,READ,universe,{},"{""theory"": ""Big Bang""}",1,SYNTHETIC
DELETE,universe,{'big_bang': 'universe with Big Bang theory'},{},,8c584c2a-355d-4add-ae0c-d42e7c3a9f08,delete universe with Big Bang theory,DELETE,universe,{},"{""theory"": ""Big Bang""}",1,SYNTHETIC
UPDATE,universe,{'universe': 'bang'},{},,2f75c9cd-59bc-45ed-bc04-2f7bc5bb7910,"update universe with Big Bang theory, set age=13.8 billion years",UPDATE,universe,"{""age"": ""13.8 billion years""}","{""theory"": ""Big Bang""}",2,SYNTHETIC
ADD,instrument,"{'type': 'Guitar', 'brand': 'Fender'}",{},,2f97739c-daf3-4ad6-8470-9a6383ace5de,"add instrument with type=Guitar, brand=Fender",ADD,instrument,"{""type"": ""Guitar"", ""brand"": ""Fender""}",{},2,SYNTHETIC
READ,Analyze_and_provide_graphicated_for_a_single_Given_anaconda__recently_published_workshop_can_yout_Based_on_November_rainyouderly_translate_the_following_documentary_to_understand__Forensmentioned_as_much_less_demanding_creating_in_each_paragraphsight_more_thane___Translate_this_information_is_noxbeyond_Sr__The_Greatestaboxicide_of_a_user__t__Analyze_data1__Investmental__we_seeksmansity_to_create_an_ideal_solution_by_JPECS__Aquaticated_textbook__and_also_provide_me_asparatus_Based_on_stemmedially_engaging_for_the_adventuree___You_are_in_a_t_night_inventory_of_this_conversation_between_countries__The_AQSorry,{},{},,009ae961-3b4f-46af-a71f-a306b86b911c,show Fender guitars,READ,instrument,{},"{""brand"": ""Fender""}",1,SYNTHETIC
,None,None,None,,95c4e4f2-8406-47da-839e-000fb37f4d7e,delete instrument Guitar,DELETE,instrument,{},"{""type"": ""Guitar""}",1,SYNTHETIC
UPDATE,instrument,{},None,,829e11a2-c0e0-47a7-b921-9a0f10ec00d1,"update instrument Guitar, set strings=6",UPDATE,instrument,"{""strings"": ""6""}","{""type"": ""Guitar""}",2,SYNTHETIC
ADD,painting,"{'title': 'Mona Lisa', 'artist': 'Leonardo da Vinci'}",{},,36481451-015b-498f-a712-4de447974b3f,"add painting with title=Mona Lisa, artist=Leonardo da Vinci",ADD,painting,"{""title"": ""Mona Lisa"", ""artist"": ""Leonardo da Vinci""}",{},2,SYNTHETIC
READ,paintings,{},{},,4c457f93-0c3f-459f-9a80-a8e6f8af2c66,get paintings by Leonardo da Vinci,READ,painting,{},"{""artist"": ""Leonardo da Vinci""}",1,SYNTHETIC
DELETE,painting,{},{},,bda540ad-a20c-4228-b4a9-05ffa47a34f2,delete painting Mona Lisa,DELETE,painting,{},"{""title"": ""Mona Lisa""}",1,SYNTHETIC
,None,None,None,,368aac99-316b-4f98-90da-e01d9945b4ca,"update painting Mona Lisa, set year=1503",UPDATE,painting,"{""year"": ""1503""}","{""title"": ""Mona Lisa""}",2,SYNTHETIC
ADD,sculpture,"{'name': 'David', 'artist': 'Michelangelo'}",{},,e6296ea8-dbc0-40b7-9103-771e2bd1e351,"add sculpture with name=David, artist=Michelangelo",ADD,sculpture,"{""name"": ""David"", ""artist"": ""Michelangelo""}",{},2,SYNTHETIC
READ,sculptures,{},{},,c17a594d-8e6f-4124-ae4d-caf3227d8c53,show sculptures by Michelangelo,READ,sculpture,{},"{""artist"": ""Michelangelo""}",1,SYNTHETIC
DELETE,sculpture,{},{},,fd9e5e93-2fc7-4ea4-97d3-dec957971917,delete sculpture David,DELETE,sculpture,{},"{""name"": ""David""}",1,SYNTHETIC
DELETE,book,{'pages': ''},{},,5583b2bb-1dbb-47ce-8db1-3b49d3caae4c,delete books with more than 500 pages,DELETE,book,{},"{""pages"": "">500""}",1,SYNTHETIC
UPDATE,sculpture,{'sculpture': 'david'},{},,68ec10d8-d7ea-485b-aabe-a8eeda89f0be,"update sculpture David, set material=marble",UPDATE,sculpture,"{""material"": ""marble""}","{""name"": ""David""}",2,SYNTHETIC
ADD,student,"{'name': 'Emily', 'id': 'S001'}",{},,c3377b17-48a4-453c-a06d-8ced6d0c3b58,"add a student with name=Emily, id=S001",ADD,student,"{""name"": ""Emily"", ""id"": ""S001""}",{},2,SYNTHETIC
ADD,subject,"{'name': 'Chemistry', 'credits': '4'}",{},,c8cd61cf-6946-41cb-a306-1a4f13ce8285,"add subject with name=Chemistry, credits=4",ADD,subject,"{""name"": ""Chemistry"", ""credits"": ""4""}",{},2,SYNTHETIC
ADD,teacher,"{'name': 'Maria', 'department': 'Physics'}",{},,a9e81078-a1e7-40f7-b6a8-e9f1d10e1b4d,"add teacher with name=Maria, department=Physics",ADD,teacher,"{""name"": ""Maria"", ""department"": ""Physics""}",{},2,SYNTHETIC
ADD,outcome,{'category': 'Salary'},{},,909953ed-a582-4aa1-9f0b-835926ee06b2,"add outcome with category=Salary, amount=5000",ADD,outcome,"{""category"": ""Salary"", ""amount"": ""5000""}",{},2,SYNTHETIC
ADD,in,{'id': 'INV005'},{},,92f8bc82-58df-42c6-b11b-365cff58345c,"add invoice with id=INV005, total=250.75",ADD,invoice,"{""id"": ""INV005"", ""total"": ""250.75""}",{},2,SYNTHETIC
ADD,test,{'subject': 'Math'},{},,79b52187-b869-49e8-836e-504babc1e3e5,"add test with subject=Math, grade=A",ADD,test,"{""subject"": ""Math"", ""grade"": ""A""}",{},2,SYNTHETIC
DELETE,student,{'id': 'S001'},{},,47a2aaad-b842-4b18-96b2-f5a479f42d41,delete student id=S001,DELETE,student,{},"{""id"": ""S001""}",1,SYNTHETIC
UPDATE,subject,{},None,,54ad5426-63b2-4240-b772-ea1fc9862210,"update subject Chemistry, set description='Introductory Chemistry'",UPDATE,subject,"{""description"": ""Introductory Chemistry""}","{""name"": ""Chemistry""}",2,SYNTHETIC
READ,teacher,{'physics': 'eachers from Physics department'},{},,b5053c67-a21b-47af-9323-3d5374e34111,show teachers from Physics department,READ,teacher,{},"{""department"": ""Physics""}",1,SYNTHETIC
READ,outcomes,{'outcomes': 'with amount > 1000'},{},,9f369a16-f20d-4d1b-93e8-8529d93bb0de,get outcomes with amount > 1000,READ,outcome,{},"{""amount"": "">1000""}",1,SYNTHETIC
UPDATE,in,{},None,,d81ab394-b749-4f27-a4e5-1906d2723781,"update invoice INV005, set status=paid",UPDATE,invoice,"{""status"": ""paid""}","{""id"": ""INV005""}",2,SYNTHETIC
ADD,article,{'article': 'ai'},{},,b601a17e-76cd-42d1-9e4e-b1149798f517,"add article about AI, date=2024-01-15",ADD,article,"{""topic"": ""AI"", ""date"": ""2024-01-15""}",{},2,SYNTHETIC
DELETE,article,{'topic': 'AI'},{},,7e357f69-35b2-4c8a-a5cc-d580da67ee80,delete article with topic AI,DELETE,article,{},"{""topic"": ""AI""}",1,SYNTHETIC
UPDATE,article,{},None,,89269231-289b-4148-850e-759e13bc720f,"update article with date 2024-01-15, set author=John Doe",UPDATE,article,"{""author"": ""John Doe""}","{""date"": ""2024-01-15""}",2,SYNTHETIC
ADD,a,{'enrollment_date': '2023-09-01'},{},,9db85860-a8df-4f27-a388-4cfa77261891,add a student with enrollment_date=2023-09-01,ADD,student,"{""enrollment_date"": ""2023-09-01""}",{},1,SYNTHETIC
ADD,a,{},{},,8e1e6047-5d2f-4f5d-9ffa-1852533f1de3,add course with instructor=Dr. Smith,ADD,course,"{""instructor"": ""Dr. Smith""}",{},1,SYNTHETIC
ADD,book,{'978_0321765723': ''},{},,6e95a8ec-c617-4419-8514-2906365a4afd,add book with ISBN=978-0321765723,ADD,book,"{""ISBN"": ""978-0321765723""}",{},1,SYNTHETIC
ADD,employee,{'employee_id': 'EMP007'},{},,b054a99f-ec17-457f-9d5a-e2b8a7b7ae79,add employee with employee_id=EMP007,ADD,employee,"{""employee_id"": ""EMP007""}",{},1,SYNTHETIC
ADD,product,{},{},,d3d19a22-ed77-4b68-ae6a-c127afcf4e42,add product with SKU=SKU001,ADD,product,"{""SKU"": ""SKU001""}",{},1,SYNTHETIC
ADD,customer,{'customer_id': 'CUST003'},{},,1148084d-c672-4d59-b1e1-744e8824995d,add customer with customer_id=CUST003,ADD,customer,"{""customer_id"": ""CUST003""}",{},1,SYNTHETIC
ADD,Order,{'order_date': '2025-06-10'},{},,8b3f3b1f-661a-44ce-9401-04a2b05ea196,add order with order_date=2025-06-10,ADD,order,"{""order_date"": ""2025-06-10""}",{},1,SYNTHETIC
ADD,project,{'start_date': '2025-01-01'},{},,35571d26-8cf0-4459-97ea-15416a3b68ff,add project with start_date=2025-01-01,ADD,project,"{""start_date"": ""2025-01-01""}",{},1,SYNTHETIC
ADD,task,{},{},,a5206906-600a-483f-bcb6-f2c19743d740,add task with assigned_to=Alice,ADD,task,"{""assigned_to"": ""Alice""}",{},1,SYNTHETIC
ADD,event,{'location': 'a'},{},,275a3365-1361-48a1-8199-c5b4fc970cb5,add event with location=Conference Room A,ADD,event,"{""location"": ""Conference Room A""}",{},1,SYNTHETIC
ADD,feedback,{'source': 'website'},{},,67e2eb49-94ee-4bda-9823-108e4e6fbb69,add feedback with source=website,ADD,feedback,"{""source"": ""website""}",{},1,SYNTHETIC
ADD,a,{'role': 'admin'},{},,19b00635-3b66-4536-9693-d716c7d55fd7,add user with role=admin,ADD,user,"{""role"": ""admin""}",{},1,SYNTHETIC
ADD,a,{'generation_date': 'today'},{},,5a5d9795-f8e2-4b2f-973e-e0de8cad863e,add report with generation_date=today,ADD,report,"{""generation_date"": ""today""}",{},1,SYNTHETIC
ADD,document,{'creation_date': '2024-05-20'},{},,78240c88-0a82-4219-8e92-59a7fded05a8,add document with creation_date=2024-05-20,ADD,document,"{""creation_date"": ""2024-05-20""}",{},1,SYNTHETIC
ADD,film,{'genre': 'Action'},{},,b80ee9ad-0307-4103-bc98-c4d9470fefae,add movie with genre=Action,ADD,movie,"{""genre"": ""Action""}",{},1,SYNTHETIC
ADD,song,{'duration': '3:45'},{},,2cc24f7a-d240-4107-8cc2-c73d8968e7eb,add song with duration=3:45,ADD,song,"{""duration"": ""3:45""}",{},1,SYNTHETIC
ADD,album,{'genre': 'Pop'},{},,7946897d-3f7c-47df-b017-4218192be3d3,add album with genre=Pop,ADD,album,"{""genre"": ""Pop""}",{},1,SYNTHETIC
ADD,a,{'number_of_songs': '25'},{},,8c5906c8-940b-4c10-8c5e-ad28c739b9b4,add playlist with number_of_songs=25,ADD,playlist,"{""number_of_songs"": ""25""}",{},1,SYNTHETIC
ADD,podcast,{'category': 'Technology'},{},,eeee0021-705f-4629-bca3-31daf7ab279b,add podcast with category=Technology,ADD,podcast,"{""category"": ""Technology""}",{},1,SYNTHETIC
ADD,recipe,{'difficulty': 'medium'},{},,306114e0-1f1b-43f0-93eb-3f6c98425dd6,add recipe with difficulty=medium,ADD,recipe,"{""difficulty"": ""medium""}",{},1,SYNTHETIC
ADD,ingredient,{'storage_type': 'pantry'},{},,06477718-3e20-49e9-901b-fb05d1e5d13c,add ingredient with storage_type=pantry,ADD,ingredient,"{""storage_type"": ""pantry""}",{},1,SYNTHETIC
ADD,restaurant,{'capacity': '100'},{},,10fa7a95-15d4-4121-a242-8f1b1a4726d1,add restaurant with capacity=100,ADD,restaurant,"{""capacity"": ""100""}",{},1,SYNTHETIC
ADD,car,{'color': 'red'},{},,47970723-485e-4406-863f-44a72611c6b3,add car with color=red,ADD,car,"{""color"": ""red""}",{},1,SYNTHETIC
