processed_intent,processed_class,processed_attributes,processed_filter_attributes,processed_key_quantity,id,user_msg,expected_intent,expected_class,expected_attributes,expected_filter_attributes,expected_key_quantity,dataset
ADD,Dell,{'computer': 'model=XPS'},{},,e5b9e9ee-2336-4d8c-9ca2-fa906f2ea8fa,"add computer with brand=Dell, model=XPS",ADD,computer,"{""brand"": ""Dell"", ""model"": ""XPS""}",{},2,SYNTHETIC
READ,Dell,{},{},,f0bb616d-c0c9-4ed9-9c4e-1f02d0cfd2a6,get Dell computers,READ,computer,{},"{""brand"": ""Dell""}",1,SYNTHETIC
DELETE,Dell_XPS,{},{},,17c90a10-af6f-47fc-8589-fcb64d362964,delete computer Dell XPS,DELETE,computer,{},"{""brand"": ""Dell"", ""model"": ""XPS""}",2,SYNTHETIC
UPDATE,XPS,{None: 'xps'},{'computer': 'computer'},,1575f4f1-01b5-4293-bf3d-f0d56c31341a,"update computer Dell XPS, set RAM=16GB",UPDATE,computer,"{""RAM"": ""16GB""}","{""brand"": ""Dell"", ""model"": ""XPS""}",3,SYNTHETIC
ADD,iPhone_15,{'phone': 'model'},{},,fb4a88c5-134b-445d-9bf7-0115e9d92072,"add phone with brand=Apple, model=iPhone 15",ADD,phone,"{""brand"": ""Apple"", ""model"": ""iPhone 15""}",{},2,SYNTHETIC
DELETE,iPhone,{'phone': 'phone'},{},,d878ebd9-f170-413d-a79b-9b48266059ef,delete phone iPhone 15,DELETE,phone,{},"{""model"": ""iPhone 15""}",1,SYNTHETIC
UPDATE,iPhone,{None: 'iphone'},{},,c88cabfb-9cb9-44ee-81f2-a3ca9834e209,"update phone iPhone 15, set storage=256GB",UPDATE,phone,"{""storage"": ""256GB""}","{""model"": ""iPhone 15""}",2,SYNTHETIC
ADD,Samsung,"{'appliance': 'appliance', 'type': 'type', 'refrigerator': 'type', 'brand': 'brand'}",{},,0a7d1cb3-b250-42d3-bc6a-c7bb50c35c55,"add appliance with type=Refrigerator, brand=Samsung",ADD,appliance,"{""type"": ""Refrigerator"", ""brand"": ""Samsung""}",{},2,SYNTHETIC
READ,Samsung,{},{},,90a03475-9d6c-4784-b31f-fafe1407d32d,get Samsung appliances,READ,appliance,{},"{""brand"": ""Samsung""}",1,SYNTHETIC
DELETE,appliance,{},{},,13fd8b1d-6224-4687-b1bd-fe1408c6e07f,delete appliance Refrigerator,DELETE,appliance,{},"{""type"": ""Refrigerator""}",1,SYNTHETIC
UPDATE,appliance,{'refrigerator': 'set'},"{'color': 'color', 'silver': 'color'}",,81f35433-cb07-4b62-b1b5-e6135566cfee,"update appliance Refrigerator, set color=silver",UPDATE,appliance,"{""color"": ""silver""}","{""type"": ""Refrigerator""}",2,SYNTHETIC
ADD,T_shirt,"{'clothing': 'clothing', 'item': 'item', 'size': 'size'}",{},,de2b48d7-6d2b-4584-9687-e2dd95cf2491,"add clothing with item=T-shirt, size=M",ADD,clothing,"{""item"": ""T-shirt"", ""size"": ""M""}",{},2,SYNTHETIC
READ,size_M,"{'size': 'size', 'clothing': 'm'}",{},,db287951-0b75-4ec0-a0de-b5da2f98b8c5,show all size M clothing,READ,clothing,{},"{""size"": ""M""}",1,SYNTHETIC
DELETE,T_shirt,{'clothing': 'clothing'},{},,bdb43bef-7f6f-497d-86f6-4d2936544030,delete clothing T-shirt,DELETE,clothing,{},"{""item"": ""T-shirt""}",1,SYNTHETIC
,None,None,None,,e86143a8-ae42-41d8-adf4-f73c918db940,"update clothing T-shirt, set color=blue",UPDATE,clothing,"{""color"": ""blue""}","{""item"": ""T-shirt""}",2,SYNTHETIC
ADD,Sneakers,"{'type': 'type', 'sneakers': 'type', 'brand': 'brand'}",{},,23810676-58af-468a-8c6f-e2d1e7348ba8,"add footwear with type=Sneakers, brand=Nike",ADD,footwear,"{""type"": ""Sneakers"", ""brand"": ""Nike""}",{},2,SYNTHETIC
READ,neoprene,{None: 'nike'},{},,2fa7b7a1-e750-470a-8a96-1e5fdb988dc4,get Nike footwear,READ,footwear,{},"{""brand"": ""Nike""}",1,SYNTHETIC
DELETE,Sneakers,{'footwear': 'Sneakers'},{},,c5ab9c4d-7360-4142-ba96-8bc5d332ffa7,delete footwear Sneakers,DELETE,footwear,{},"{""type"": ""Sneakers""}",1,SYNTHETIC
,None,None,None,,d35bba96-12ea-4187-8bc7-93e42d17d018,"update footwear Sneakers, set size=9",UPDATE,footwear,"{""size"": ""9""}","{""type"": ""Sneakers""}",2,SYNTHETIC
ADD,leather,{'furniture': 'material=leather'},{},,5108543b-87a5-4f99-8595-6902f464816a,"add furniture with item=Sofa, material=leather",ADD,furniture,"{""item"": ""Sofa"", ""material"": ""leather""}",{},2,SYNTHETIC
READ,furniture,{'leather': 'leather'},{},,56655ab3-9493-45ad-9e3b-4cf5b0dd773b,show leather furniture,READ,furniture,{},"{""material"": ""leather""}",1,SYNTHETIC
DELETE,furniture,{},{},,4cf71fb5-e932-498a-835f-0abff69309d9,delete furniture Sofa,DELETE,furniture,{},"{""item"": ""Sofa""}",1,SYNTHETIC
,None,None,None,,17207472-1a66-4c09-b9a4-0892e6647fa7,"update furniture Sofa, set color=brown",UPDATE,furniture,"{""color"": ""brown""}","{""item"": ""Sofa""}",2,SYNTHETIC
ADD,office,"{'type': 'type', 'address': 'type'}",{},,a8849ed8-fde1-4efa-a665-492e389de6b1,"add building with type=Office, address=456 Oak Ave",ADD,building,"{""type"": ""Office"", ""address"": ""456 Oak Ave""}",{},2,SYNTHETIC
READ,office_buildings,"{'office': 'office', 'buildings': 'office'}",{},,913ef602-d60a-4288-b18d-cf9399b03ff1,get all office buildings,READ,building,{},"{""type"": ""Office""}",1,SYNTHETIC
DELETE,456_Oak_Ave_,{'building': 'building'},{},,a55add73-a790-4ff7-b929-4a24bf053bca,delete building 456 Oak Ave,DELETE,building,{},"{""address"": ""456 Oak Ave""}",1,SYNTHETIC
UPDATE,floor,{},None,,c31c0990-da72-476e-9c87-86e0d8be6769,"update building 456 Oak Ave, set floors=10",UPDATE,building,"{""floors"": ""10""}","{""address"": ""456 Oak Ave""}",2,SYNTHETIC
ADD,Google,"{'device': 'device', 'type': 'type', 'brand': 'brand'}",{},,4fd849ab-a50b-4c9c-84d5-098e3e2fee1f,"add device with type=Smart Speaker, brand=Google",ADD,device,"{""type"": ""Smart Speaker"", ""brand"": ""Google""}",{},2,SYNTHETIC
READ,Google,{'devices': 'google'},{},,575dcac6-0430-4b52-9c24-3519c84deedc,show Google devices,READ,device,{},"{""brand"": ""Google""}",1,SYNTHETIC
DELETE,Smart_Speaker,{'device': 'device'},{},,7bf1af18-79a2-4470-96a4-911670edaaa2,delete device Smart Speaker,DELETE,device,{},"{""type"": ""Smart Speaker""}",1,SYNTHETIC
UPDATE,Smart_Speaker,{'status': 'status'},{'device': 'device'},,0a11e556-1641-409e-9e1b-ffd21ca8fead,"update device Smart Speaker, set status=offline",UPDATE,device,"{""status"": ""offline""}","{""type"": ""Smart Speaker""}",2,SYNTHETIC
ADD,Photoshop,{'software': 'version=CC'},{},,9efa7ccf-b842-4af5-b75d-64e86a09cf44,"add software with name=Photoshop, version=CC",ADD,software,"{""name"": ""Photoshop"", ""version"": ""CC""}",{},2,SYNTHETIC
READ,CC,{'software': 'version CC'},{},,16920f7a-b3a0-4cd9-afa8-9529913af200,get software with version CC,READ,software,{},"{""version"": ""CC""}",1,SYNTHETIC
DELETE,Photoshop,{'software': 'software'},{},,ad0edc65-5cae-4354-8ae6-93943e76555b,delete software Photoshop,DELETE,software,{},"{""name"": ""Photoshop""}",1,SYNTHETIC
UPDATE,license,{'license': 'photoshop'},{'software': 'software'},,c0c1c528-a54c-48ef-823d-1e17e2b1afa9,"update software Photoshop, set license=perpetual",UPDATE,software,"{""license"": ""perpetual""}","{""name"": ""Photoshop""}",2,SYNTHETIC
ADD,RPG,"{'game': 'game', 'title': 'title', 'rpg': 'cyberpunk'}",{},,2076e364-01ea-4623-bf05-c39598477bc6,"add game with title=Cyberpunk 2077, genre=RPG",ADD,game,"{""title"": ""Cyberpunk 2077"", ""genre"": ""RPG""}",{},2,SYNTHETIC
,None,None,None,,9123aad8-702a-4092-b75e-13bb4af44b23,show RPG games,READ,game,{},"{""genre"": ""RPG""}",1,SYNTHETIC
DELETE,Cyberpunk_2077,{'game': 'game'},{},,26919108-775d-409b-ac80-296202e22740,delete game Cyberpunk 2077,DELETE,game,{},"{""title"": ""Cyberpunk 2077""}",1,SYNTHETIC
UPDATE,Cyberpunk_2077,"{'game': 'game', 'pc': 'cyberpunk'}",{},,e756edcf-7edb-4298-a786-c15f51d61ee6,"update game Cyberpunk 2077, set platform=PC",UPDATE,game,"{""platform"": ""PC""}","{""title"": ""Cyberpunk 2077""}",2,SYNTHETIC
ADD,PlayStation_5,"{'console': 'console', 'brand': 'brand', '5': 'sony'}",{},,f93f4049-c0bd-4e35-aa51-8479ba1e47fc,"add console with brand=Sony, model=PlayStation 5",ADD,console,"{""brand"": ""Sony"", ""model"": ""PlayStation 5""}",{},2,SYNTHETIC
READ,consoles,{},{},,2bf129cd-86bc-4810-b7e1-3cc8d977bc0b,get Sony consoles,READ,console,{},"{""brand"": ""Sony""}",1,SYNTHETIC
DELETE,PlayStation_5,{'console': 'console'},{},,f82947bb-7529-407e-a240-447afba1d124,delete console PlayStation 5,DELETE,console,{},"{""model"": ""PlayStation 5""}",1,SYNTHETIC
UPDATE,PlayStation_5,{None: 'playstation'},{'console': 'console'},,83ae76de-c0dd-4818-9b08-b1192df07740,"update console PlayStation 5, set storage=1TB",UPDATE,console,"{""storage"": ""1TB""}","{""model"": ""PlayStation 5""}",2,SYNTHETIC
ADD,_Starry_Night_,"{'artwork': 'artwork', 'title': 'artwork', 'artist': 'artist'}",{},,ec2ebbbd-9d08-4683-a0d5-a34ae1b4747a,"add artwork with title=Starry Night, artist=Vincent van Gogh",ADD,artwork,"{""title"": ""Starry Night"", ""artist"": ""Vincent van Gogh""}",{},2,SYNTHETIC
READ,kunstwerk,{'artworks': 'artworks'},{},,90b2da90-fbab-45d2-8efd-7bfcdb532cf0,show artworks by Vincent van Gogh,READ,artwork,{},"{""artist"": ""Vincent van Gogh""}",1,SYNTHETIC
DELETE,Starry_Night,{'artwork': 'artwork'},{},,4dd14b03-5176-447d-a7cf-4023c35ef42e,delete artwork Starry Night,DELETE,artwork,{},"{""title"": ""Starry Night""}",1,SYNTHETIC
,None,None,None,,20b8ed39-ebdb-40f9-97c5-76eb4528955d,"update artwork Starry Night, set year=1889",UPDATE,artwork,"{""year"": ""1889""}","{""title"": ""Starry Night""}",2,SYNTHETIC
ADD,Paris,"{'museum': 'name=The Louvre, city=Paris'}",{},,748a9c2b-bb0d-426c-9966-80e2971b2657,"add museum with name=The Louvre, city=Paris",ADD,museum,"{""name"": ""The Louvre"", ""city"": ""Paris""}",{},2,SYNTHETIC
READ,Mus_es,{'museums': 'in Paris'},{},,c1aa5b30-d64c-4a50-a5ab-6d2dfa03c061,get museums in Paris,READ,museum,{},"{""city"": ""Paris""}",1,SYNTHETIC
DELETE,museum,{},{},,bf103be3-39bc-4629-84e6-769acf878c0b,delete museum The Louvre,DELETE,museum,{},"{""name"": ""The Louvre""}",1,SYNTHETIC
UPDATE,Egypt,{'egypt': 'louvre'},{},,77fc641b-113d-44d9-bddc-6eb654b67d15,"update museum The Louvre, set exhibits=Ancient Egypt",UPDATE,museum,"{""exhibits"": ""Ancient Egypt""}","{""name"": ""The Louvre""}",2,SYNTHETIC
ADD,Eiffel_Tower,"{'monument': 'monument', 'name': 'name', 'paris': 'tower'}",{},,08186978-a5eb-4d72-a6c5-40dc5b4002d0,"add monument with name=Eiffel Tower, location=Paris",ADD,monument,"{""name"": ""Eiffel Tower"", ""location"": ""Paris""}",{},2,SYNTHETIC
READ,monuments,{},{},,8b46f3fb-6319-4220-9972-3430422171f0,show monuments in Paris,READ,monument,{},"{""location"": ""Paris""}",1,SYNTHETIC
DELETE,monument,{},{},,d30aecf4-de43-4313-ac58-91675d76c13c,delete monument Eiffel Tower,DELETE,monument,{},"{""name"": ""Eiffel Tower""}",1,SYNTHETIC
UPDATE,Eiffel_Tower,{None: 'tower'},{},,1da79a20-e1d4-48c1-9027-e5bede18602c,"update monument Eiffel Tower, set height=330m",UPDATE,monument,"{""height"": ""330m""}","{""name"": ""Eiffel Tower""}",2,SYNTHETIC
ADD,Statue_of_Liberty,"{'landmark': 'landmark', 'name': 'name', 'york': 'liberty'}",{},,997f21f6-7cd7-47f6-b7ae-65781bf7eb43,"add landmark with name=Statue of Liberty, city=New York",ADD,landmark,"{""name"": ""Statue of Liberty"", ""city"": ""New York""}",{},2,SYNTHETIC
READ,landmarks,{'landmarks': 'landmarks'},{},,d56b3b53-1bbf-4789-906d-0b4a583413a9,get landmarks in New York,READ,landmark,{},"{""city"": ""New York""}",1,SYNTHETIC
DELETE,Statue_of_Liberty,{},{},,4bcaf59c-6cc4-444e-8288-3d843a2be5d4,delete landmark Statue of Liberty,DELETE,landmark,{},"{""name"": ""Statue of Liberty""}",1,SYNTHETIC
UPDATE,Statue_of_Liberty,{'1886': 'liberty'},{},,bc473514-5478-4fa5-8d01-674f1395267b,"update landmark Statue of Liberty, set year_built=1886",UPDATE,landmark,"{""year_built"": ""1886""}","{""name"": ""Statue of Liberty""}",2,SYNTHETIC
ADD,Japan,"{'country': 'country', 'name': 'name', 'tokyo': 'japan'}",{},,57febc12-b85f-4bc6-acd8-0478359f5a92,"add country with name=Japan, capital=Tokyo",ADD,country,"{""name"": ""Japan"", ""capital"": ""Tokyo""}",{},2,SYNTHETIC
READ,country,"{'countries': 'countries', 'capital': 'capital'}",{},,cedc858e-714f-4e6c-966e-92e328ec64e7,show countries with capital Tokyo,READ,country,{},"{""capital"": ""Tokyo""}",1,SYNTHETIC
DELETE,country,{},{},,5998e8a6-5a8b-42f2-8f93-91dd7bbf33d5,delete country Japan,DELETE,country,{},"{""name"": ""Japan""}",1,SYNTHETIC
UPDATE,population_125_million,"{'country': 'country', 'million': 'japan'}",{},,e8ab0ab1-a2c4-4b1c-a737-a99b7d0c7f73,"update country Japan, set population=125 million",UPDATE,country,"{""population"": ""125 million""}","{""name"": ""Japan""}",2,SYNTHETIC
ADD,London,"{'city': 'city', 'name': 'name', 'uk': 'london'}",{},,fb8b636d-89ae-4a35-801a-1306eab279d4,"add city with name=London, country=UK",ADD,city,"{""name"": ""London"", ""country"": ""UK""}",{},2,SYNTHETIC
READ,city,{},{},,cf22b09a-4111-4b08-b849-414d4f09d6af,get cities in UK,READ,city,{},"{""country"": ""UK""}",1,SYNTHETIC
DELETE,city,{},{},,998acc66-8d12-4b8a-8127-8778bb60ba5c,delete city London,DELETE,city,{},"{""name"": ""London""}",1,SYNTHETIC
UPDATE,population_9_million,{'million': 'london'},{'city': 'city'},,9902a576-cf1a-4de1-bf10-0e76d6b51d27,"update city London, set population=9 million",UPDATE,city,"{""population"": ""9 million""}","{""name"": ""London""}",2,SYNTHETIC
ADD,Mechanic,"{'person': 'person', 'name': 'name', 'engineer': 'alice'}",{},,fa3c81ba-5a06-40b6-8d93-58cb91d679d2,"add person with name=Alice, occupation=Engineer",ADD,person,"{""name"": ""Alice"", ""occupation"": ""Engineer""}",{},2,SYNTHETIC
READ,engineers,{'engineers': 'engineers'},{},,19712b4a-5038-4152-9d95-4c2139885eca,show all engineers,READ,person,{},"{""occupation"": ""Engineer""}",1,SYNTHETIC
DELETE,person,{},{},,671e08f6-317d-4cd1-b0f6-428b90d07374,delete person Alice,DELETE,person,{},"{""name"": ""Alice""}",1,SYNTHETIC
UPDATE,person,{'person': 'alice'},{},,70d546db-1378-41ef-b265-a48b9fb5bcc5,"update person Alice, set age=30",UPDATE,person,"{""age"": ""30""}","{""name"": ""Alice""}",2,SYNTHETIC
ADD,lion,"{'animal': 'animal', 'species': 'species', 'habitat': 'habitat', 'savanna': 'habitat'}",{},,42975122-6e1a-4aaa-aee7-1b0c56373864,"add animal with species=Lion, habitat=Savanna",ADD,animal,"{""species"": ""Lion"", ""habitat"": ""Savanna""}",{},2,SYNTHETIC
READ,Savanna,"{'animals': 'animals', 'savanna': 'animals'}",{},,77352b1c-98ff-4369-acee-871868a3a985,get animals in Savanna,READ,animal,{},"{""habitat"": ""Savanna""}",1,SYNTHETIC
DELETE,lion,{'animal': 'animal'},{},,961fa877-65ec-4220-93e3-f7724e71bf13,delete animal Lion,DELETE,animal,{},"{""species"": ""Lion""}",1,SYNTHETIC
UPDATE,Lion,{'animal': 'animal'},{'carnivore': 'diet'},,b9420b28-36a3-428c-ad5a-86dc8637d401,"update animal Lion, set diet=carnivore",UPDATE,animal,"{""diet"": ""carnivore""}","{""species"": ""Lion""}",2,SYNTHETIC
ADD,terrestrial,"{'planet': 'planet', 'name': 'name', 'terrestrial': 'mars'}",{},,3682a69e-46f4-4727-8052-5ff5325ff538,"add planet with name=Mars, type=terrestrial",ADD,planet,"{""name"": ""Mars"", ""type"": ""terrestrial""}",{},2,SYNTHETIC
READ,terrestrial,{'terrestrial_planets': 'terrestrial'},{},,572e00be-b22a-4aa8-9585-fe2bef9d4e69,show terrestrial planets,READ,planet,{},"{""type"": ""terrestrial""}",1,SYNTHETIC
DELETE,asteroid,{'planet': 'planet'},{},,56240780-56fe-426d-93da-12f06f350131,delete planet Mars,DELETE,planet,{},"{""name"": ""Mars""}",1,SYNTHETIC
UPDATE,planet,{'planet': 'mars'},{},,60483c7a-2d67-48fb-8157-d180bb85e81e,"update planet Mars, set moons=2",UPDATE,planet,"{""moons"": ""2""}","{""name"": ""Mars""}",2,SYNTHETIC
ADD,star,"{'name': 'name', 'sun': 'name', 'type': 'type'}",{},,080af9ee-ef4e-4e80-9bed-cd1f7e56bcd4,"add star with name=Sun, type=G-type",ADD,star,"{""name"": ""Sun"", ""type"": ""G-type""}",{},2,SYNTHETIC
UPDATE,star,{'star': 'sun'},{},,f678753b-e2ee-477d-9bf2-b0e008b802bc,"update star Sun, set age=4.6 billion years",UPDATE,star,"{""age"": ""4.6 billion years""}","{""name"": ""Sun""}",2,SYNTHETIC
ADD,spiral,{'galaxy': 'spiral'},{},,cf75c6d2-e411-4143-ab19-fc90b0bba95d,"add galaxy with name=Milky Way, type=spiral",ADD,galaxy,"{""name"": ""Milky Way"", ""type"": ""spiral""}",{},2,SYNTHETIC
READ,spiral,{'spiral_galaxies': 'spiral galaxies'},{},,7e943f5c-972d-49ac-bbfe-9403ee1868c9,show spiral galaxies,READ,galaxy,{},"{""type"": ""spiral""}",1,SYNTHETIC
DELETE,galaxy,{},{},,37367ac3-ea98-4ac6-a13c-1bac560a06f9,delete galaxy Milky Way,DELETE,galaxy,{},"{""name"": ""Milky Way""}",1,SYNTHETIC
UPDATE,galaxy,{'galaxy': 'way'},{},,d826ed4b-2d84-4795-a1dc-9e3a70cdb23f,"update galaxy Milky Way, set diameter=100000 light-years",UPDATE,galaxy,"{""diameter"": ""100000 light-years""}","{""name"": ""Milky Way""}",2,SYNTHETIC
ADD,theory,"{'universe': 'theory', 'big_bang': 'theory'}",{},,0f0178ad-ac46-4148-9c4b-2a0d2db7904e,add universe with theory=Big Bang,ADD,universe,"{""theory"": ""Big Bang""}",{},1,SYNTHETIC
READ,Big_Bang_theory,{'big_bang': 'theory'},{},,57102d6d-fd24-4e7a-8099-39b492df3632,get universe with Big Bang theory,READ,universe,{},"{""theory"": ""Big Bang""}",1,SYNTHETIC
DELETE,universe,{'big_bang': 'theory'},{},,76c6865e-79d6-4120-a13e-2f908b8d2108,delete universe with Big Bang theory,DELETE,universe,{},"{""theory"": ""Big Bang""}",1,SYNTHETIC
UPDATE,Big_Bang_theory,{'years': 'bang'},{'universe': 'a'},,79ef6a0e-8075-4911-862e-bc7532b8e709,"update universe with Big Bang theory, set age=13.8 billion years",UPDATE,universe,"{""age"": ""13.8 billion years""}","{""theory"": ""Big Bang""}",2,SYNTHETIC
ADD,Fender,"{'type': 'type', 'guitar': 'type', 'brand': 'type'}",{},,a6fc06cb-d144-4e74-9115-6d7a537d8a58,"add instrument with type=Guitar, brand=Fender",ADD,instrument,"{""type"": ""Guitar"", ""brand"": ""Fender""}",{},2,SYNTHETIC
READ,Fender,{},{},,733fa56d-ad31-4f97-8bd9-e299470357be,show Fender guitars,READ,instrument,{},"{""brand"": ""Fender""}",1,SYNTHETIC
DELETE,guitar,{},{},,9c3da08a-76e3-42b5-ad15-a59de03b9894,delete instrument Guitar,DELETE,instrument,{},"{""type"": ""Guitar""}",1,SYNTHETIC
UPDATE,guitar,{},None,,2ac1cf09-ecb0-475b-95b7-0486e6566c99,"update instrument Guitar, set strings=6",UPDATE,instrument,"{""strings"": ""6""}","{""type"": ""Guitar""}",2,SYNTHETIC
ADD,painting,"{'title': 'title', 'painting': 'lisa'}",{},,814aac5f-b888-4cc5-80ea-7ea95ffe795e,"add painting with title=Mona Lisa, artist=Leonardo da Vinci",ADD,painting,"{""title"": ""Mona Lisa"", ""artist"": ""Leonardo da Vinci""}",{},2,SYNTHETIC
READ,ludwig_da_vinci,{'paintings': 'paintings'},{},,177d23cd-7ddf-414f-9ac9-79149ff94b4f,get paintings by Leonardo da Vinci,READ,painting,{},"{""artist"": ""Leonardo da Vinci""}",1,SYNTHETIC
DELETE,painting,{},{},,07fa3530-6975-46e0-9a8e-5467b8138a31,delete painting Mona Lisa,DELETE,painting,{},"{""title"": ""Mona Lisa""}",1,SYNTHETIC
,None,None,None,,669c3a34-e9f8-4b25-9a77-53863395c58c,"update painting Mona Lisa, set year=1503",UPDATE,painting,"{""year"": ""1503""}","{""title"": ""Mona Lisa""}",2,SYNTHETIC
ADD,Sculpture,"{'name': 'name', 'sculpture': 'david'}",{},,5cabe445-585b-4b58-8492-174f81c83c9e,"add sculpture with name=David, artist=Michelangelo",ADD,sculpture,"{""name"": ""David"", ""artist"": ""Michelangelo""}",{},2,SYNTHETIC
READ,sculptures,{},{},,70726955-253a-49c3-84a5-f08ef350c12d,show sculptures by Michelangelo,READ,sculpture,{},"{""artist"": ""Michelangelo""}",1,SYNTHETIC
DELETE,sculpture,{},{},,450a16dc-f14b-4c03-a8ea-8026d3a1f866,delete sculpture David,DELETE,sculpture,{},"{""name"": ""David""}",1,SYNTHETIC
UPDATE,material,{'material': 'david'},{'sculpture': 'sculpture'},,eeb5582e-d972-45e6-8971-63ba98716f10,"update sculpture David, set material=marble",UPDATE,sculpture,"{""material"": ""marble""}","{""name"": ""David""}",2,SYNTHETIC
ADD,id,"{'student': 'student', 'name': 'name', 'id': 'emily'}",{},,2dd5bd4c-36ac-4818-8ff7-36cb4ae4157c,"add a student with name=Emily, id=S001",ADD,student,"{""name"": ""Emily"", ""id"": ""S001""}",{},2,SYNTHETIC
ADD,Chemistry,"{'name': 'name', 'credits': 'credits'}",{},,6b515865-4cb1-464f-ad81-3996b06bc539,"add subject with name=Chemistry, credits=4",ADD,subject,"{""name"": ""Chemistry"", ""credits"": ""4""}",{},2,SYNTHETIC
ADD,Physics,"{'teacher': 'teacher', 'name': 'name', 'physics': 'maria'}",{},,5e0129f7-ab52-404c-bba6-644d114a5f26,"add teacher with name=Maria, department=Physics",ADD,teacher,"{""name"": ""Maria"", ""department"": ""Physics""}",{},2,SYNTHETIC
ADD,salary,"{'outcome': 'outcome', 'category': 'outcome'}",{},,70692e33-8145-4fd8-8f1e-0ba7474ddc24,"add outcome with category=Salary, amount=5000",ADD,outcome,"{""category"": ""Salary"", ""amount"": ""5000""}",{},2,SYNTHETIC
ADD,Invoice,{'id': 'id'},{},,fd50824a-bed2-4948-9f24-0a59d1759f58,"add invoice with id=INV005, total=250.75",ADD,invoice,"{""id"": ""INV005"", ""total"": ""250.75""}",{},2,SYNTHETIC
ADD,Math,{'test': 'grade'},{},,547c0686-d03e-4934-b11c-f84bfb8c319c,"add test with subject=Math, grade=A",ADD,test,"{""subject"": ""Math"", ""grade"": ""A""}",{},2,SYNTHETIC
DELETE,student,{'id': 'id'},{},,6a319727-2c31-47ab-b60d-187263c662be,delete student id=S001,DELETE,student,{},"{""id"": ""S001""}",1,SYNTHETIC
UPDATE,Chemistry,{},None,,8d93e6d3-9e4d-4263-8f73-d3197e66296b,"update subject Chemistry, set description='Introductory Chemistry'",UPDATE,subject,"{""description"": ""Introductory Chemistry""}","{""name"": ""Chemistry""}",2,SYNTHETIC
READ,Physics_101,"{'teachers': 'teachers', 'department': 'department'}",{},,770ca8da-dd11-4300-b65e-a933eb3c39dd,show teachers from Physics department,READ,teacher,{},"{""department"": ""Physics""}",1,SYNTHETIC
READ,Result,{'outcomes': 'outcome'},{},,365134b4-c29e-48a3-9f1a-ae3098b2ee7f,get outcomes with amount > 1000,READ,outcome,{},"{""amount"": "">1000""}",1,SYNTHETIC
UPDATE,invoice,{},None,,7ad28a19-8f58-4200-8cd1-ef8600f3b83b,"update invoice INV005, set status=paid",UPDATE,invoice,"{""status"": ""paid""}","{""id"": ""INV005""}",2,SYNTHETIC
ADD,article,{'article': 'ai'},{},,cde5ca76-a36b-4d79-88a4-d42e3bdeb45c,"add article about AI, date=2024-01-15",ADD,article,"{""topic"": ""AI"", ""date"": ""2024-01-15""}",{},2,SYNTHETIC
DELETE,article,{'topic': 'topic'},{},,774d97bf-c2c7-4956-ae92-1dbf5b0addc1,delete article with topic AI,DELETE,article,{},"{""topic"": ""AI""}",1,SYNTHETIC
UPDATE,Article_author_Code,{},None,,6011dc6b-0195-43ae-9c11-943fe1efd96d,"update article with date 2024-01-15, set author=John Doe",UPDATE,article,"{""author"": ""John Doe""}","{""date"": ""2024-01-15""}",2,SYNTHETIC
ADD,Enrollment_date,"{'student': 'student', 'enrollment_date': 'enrollment_date'}",{},,2389cf3a-483f-4c4c-bd7d-ffb47e0f27b5,add a student with enrollment_date=2023-09-01,ADD,student,"{""enrollment_date"": ""2023-09-01""}",{},1,SYNTHETIC
ADD,edm,"{'course': 'course', 'instructor': 'instructor'}",{},,6730770a-76e3-4f06-a10b-dc0e6bdc7d05,add course with instructor=Dr. Smith,ADD,course,"{""instructor"": ""Dr. Smith""}",{},1,SYNTHETIC
ADD,ISBN,"{'book': 'ISBN', '978_0321765723': '978-0321765723'}",{},,502a7cad-1376-4d9a-9f14-dcc2d8bdcc8a,add book with ISBN=978-0321765723,ADD,book,"{""ISBN"": ""978-0321765723""}",{},1,SYNTHETIC
ADD,employee_id_EMP007,"{'employee': 'employee', 'employee_id': 'employee_id', 'emp007': 'employee_id'}",{},,3f441d6c-a5ea-4647-824b-1d64352392d6,add employee with employee_id=EMP007,ADD,employee,"{""employee_id"": ""EMP007""}",{},1,SYNTHETIC
ADD,SKU,"{'product': 'product', 'sku001': 'product'}",{},,e53e8640-fece-4847-8029-f32970658415,add product with SKU=SKU001,ADD,product,"{""SKU"": ""SKU001""}",{},1,SYNTHETIC
ADD,customer_id_CUST003,"{'customer': 'customer', 'customer_id': 'customer_id', 'cust003': 'customer_id'}",{},,f6b9d764-1521-4c0b-bcbd-eec246c745cd,add customer with customer_id=CUST003,ADD,customer,"{""customer_id"": ""CUST003""}",{},1,SYNTHETIC
ADD,order_date,{'order': 'order_date'},{},,ee4be81a-8115-4c2e-8593-d769476fda1c,add order with order_date=2025-06-10,ADD,order,"{""order_date"": ""2025-06-10""}",{},1,SYNTHETIC
ADD,project,{'start_date': '2025-01-01'},{},,f8ae4859-54cd-426d-9f07-6d2cd76d004a,add project with start_date=2025-01-01,ADD,project,"{""start_date"": ""2025-01-01""}",{},1,SYNTHETIC
ADD,task,{},{},,59e15bab-c18a-4c27-bfe0-b9522ea01aa6,add task with assigned_to=Alice,ADD,task,"{""assigned_to"": ""Alice""}",{},1,SYNTHETIC
